Agreement,Year,Part,Section,Provision Reference,Provision Text,search_text
Westbank First Nation Self-Government,2005,Part XXVIII - Tax Agreements,,(b),the manner in which Westbank First Nation's taxation shall be coordinated with existing federal taxation systems; and,xxviii tax agreement manner westbank nation taxation shall coordinated existing federal taxation system
Westbank First Nation Self-Government,2005,Part XXVIII - Tax Agreements,,(c),other such matters as may be agreed upon by Canada and Westbank First Nation relating to taxation matters.,xxviii tax agreement matter may agreed upon canada westbank relating taxation matter
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,,"All moneys held by Canada pursuant to the Indian Act for the use and benefit of Westbank First Nation, being commonly referred to as capital and revenue moneys of the Band, shall be transferred by Canada to the Council following the ratification of this Agreement.",xxix transfer capital revenue money money held canada pursuant indian act use benefit westbank commonly referred capital revenue money band shall transferred canada council following ratification agreement
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,(190),"Upon transfer of the moneys referred to in section 261, Canada shall no longer thereafter be responsible for the collection of moneys payable:
      
to or for the benefit of Westbank First Nation; or
except as provided in section 263, to or for the benefit of a Member.

",xxix transfer capital revenue money upon transfer money referred canada shall longer thereafter responsible collection money payable benefit westbank except provided benefit member
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,(190)(a),to or for the benefit of Westbank First Nation; or,xxix transfer capital revenue money benefit westbank
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,(b),"except as provided in section 263, to or for the benefit of a Member.",xxix transfer capital revenue money except provided benefit member
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,,"Until Westbank First Nation exercises the jurisdiction for estates referred to in Part VIII, Canada shall collect any moneys payable to or for the benefit of deceased Members, Mentally Incompetent Members and infant Members.",xxix transfer capital revenue money westbank exercise jurisdiction estate referred viii canada shall collect money payable benefit deceased member mentally incompetent member infant member
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,(191),"For greater certainty, Canada shall not be liable for any errors or omissions in the administration of all moneys held by Westbank First Nation for the use and benefit of Westbank First Nation that occur subsequent to the transfer of capital and revenue moneys of the Band from Canada to the Council.",xxix transfer capital revenue money greater certainty canada shall liable error omission administration money held westbank use benefit westbank occur subsequent transfer capital revenue money band canada council
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,(192),Canada shall be liable for any errors or omissions of Canada that occurred while the capital and revenue moneys were under Canada's administration.,xxix transfer capital revenue money canada shall liable error omission canada occurred capital revenue money canada administration
Westbank First Nation Self-Government,2005,Part XXIX - Transfer of Capital and Revenue Moneys,,(193),"Upon the transfer of moneys in accordance with section 261, Canada shall provide to Westbank First Nation a history report which details all receipts and expenditures from both the capital and revenue accounts of the Band for the ten year period prior to the date of transfer.",xxix transfer capital revenue money upon transfer money accordance canada shall provide westbank history report detail receipt expenditure capital revenue account band ten year period prior date transfer
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(194),"In the event of a dispute between the Parties arising out of or relating to this Agreement, the Parties agree to meet, negotiate in good faith and attempt to resolve the dispute amicably without litigation. The Parties agree to use the procedure set out in this Part.",xxx dispute resolution event dispute party arising relating agreement party agree meet negotiate good faith attempt resolve dispute amicably without litigation party agree use procedure set
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(195),"

If a dispute arises under this Agreement which cannot be resolved by the persons directly involved within 30 days, either Party may invoke this dispute resolution procedure by giving written notice to the other designating a senior official with appropriate authority to be its representative in negotiations relating to the dispute.
Upon receipt of the notice referred to in subsection 268(a), the other Party shall, within five business days, designate a senior official with similar authority to be its representative.
Within 10 business days of the designation of both officials, the designated officials shall enter into direct, good faith negotiations concerning the dispute.
If within 30 business days after the first meeting between the senior officials, the Parties have failed to resolve the dispute or agreed to extend the time for senior officials to resolve the dispute, then the Parties agree to use a mediator, in accordance with this Part, to assist in resolving the dispute.

",xxx dispute resolution dispute arises agreement resolved person directly involved within day either party may invoke dispute resolution procedure giving written notice designating senior official appropriate authority representative negotiation relating dispute upon receipt notice referred party shall within five business day designate senior official similar authority representative within business day designation official designated official shall enter direct good faith negotiation concerning dispute within business day meeting senior official party failed resolve dispute agreed extend time senior official resolve dispute party agree use mediator accordance assist resolving dispute
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(195)(a),"If a dispute arises under this Agreement which cannot be resolved by the persons directly involved within 30 days, either Party may invoke this dispute resolution procedure by giving written notice to the other designating a senior official with appropriate authority to be its representative in negotiations relating to the dispute.",xxx dispute resolution dispute arises agreement resolved person directly involved within day either party may invoke dispute resolution procedure giving written notice designating senior official appropriate authority representative negotiation relating dispute
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(b),"Upon receipt of the notice referred to in subsection 268(a), the other Party shall, within five business days, designate a senior official with similar authority to be its representative.",xxx dispute resolution upon receipt notice referred party shall within five business day designate senior official similar authority representative
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(c),"Within 10 business days of the designation of both officials, the designated officials shall enter into direct, good faith negotiations concerning the dispute.",xxx dispute resolution within business day designation official designated official shall enter direct good faith negotiation concerning dispute
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(d),"If within 30 business days after the first meeting between the senior officials, the Parties have failed to resolve the dispute or agreed to extend the time for senior officials to resolve the dispute, then the Parties agree to use a mediator, in accordance with this Part, to assist in resolving the dispute.",xxx dispute resolution within business day meeting senior official party failed resolve dispute agreed extend time senior official resolve dispute party agree use mediator accordance assist resolving dispute
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,,"Where a mediator is required to assist in resolving the dispute, the following rules shall apply:
      
the Parties shall jointly select a mediator. If the Parties are unable to agree upon the choice of a mediator, then a mediator shall be chosen, upon application by the Parties, by the British Columbia Arbitration and Mediation Institute;
the Parties agree to participate in good faith in the mediation process and to meet with the mediator as soon as possible; and
each Party shall bear its own costs of the mediation.

",xxx dispute resolution mediator required assist resolving dispute following rule shall apply party shall jointly select mediator party unable agree upon choice mediator mediator shall chosen upon application party british columbia arbitration mediation institute party agree participate good faith mediation process meet mediator soon possible party shall bear cost mediation
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(195)(a),"the Parties shall jointly select a mediator. If the Parties are unable to agree upon the choice of a mediator, then a mediator shall be chosen, upon application by the Parties, by the British Columbia Arbitration and Mediation Institute;",xxx dispute resolution party shall jointly select mediator party unable agree upon choice mediator mediator shall chosen upon application party british columbia arbitration mediation institute
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(b),the Parties agree to participate in good faith in the mediation process and to meet with the mediator as soon as possible; and,xxx dispute resolution party agree participate good faith mediation process meet mediator soon possible
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(c),each Party shall bear its own costs of the mediation.,xxx dispute resolution party shall bear cost mediation
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,,"If the Parties are unable to resolve the dispute within 60 business days of the first meeting with the mediator, or within such time as the Parties may agree in writing, the Parties may agree to submit the dispute to arbitration, pursuant to this Agreement.",xxx dispute resolution party unable resolve dispute within business day meeting mediator within time party may agree writing party may agree submit dispute arbitration pursuant agreement
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(196),"Where the Parties agree to submit the dispute to arbitration, the following rules shall apply:
      
the dispute shall be resolved by a single arbitrator if the Parties agree on one and, otherwise, by three arbitrators, one to be appointed by each Party and a third to be chosen by the first two named;
the Parties may agree on the procedure to be followed in the arbitration. If they cannot agree on this procedure within 15 business days of the appointment of an arbitrator or arbitrators, the procedure shall be determined by the arbitrator or arbitrators;
the arbitrator or arbitrators shall issue a written decision within 30 business days of the completion of the arbitration hearing and shall provide copies of the written decision to each Party; and
unless otherwise agreed or otherwise ordered by the arbitration decision, the costs of the arbitration shall be shared equally by the Parties.

",xxx dispute resolution party agree submit dispute arbitration following rule shall apply dispute shall resolved single arbitrator party agree one otherwise three arbitrator one appointed party third chosen two named party may agree procedure followed arbitration agree procedure within business day appointment arbitrator arbitrator procedure shall determined arbitrator arbitrator arbitrator arbitrator shall issue written decision within business day completion arbitration hearing shall provide copy written decision party unless otherwise agreed otherwise ordered arbitration decision cost arbitration shall shared equally party
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(196)(a),"the dispute shall be resolved by a single arbitrator if the Parties agree on one and, otherwise, by three arbitrators, one to be appointed by each Party and a third to be chosen by the first two named;",xxx dispute resolution dispute shall resolved single arbitrator party agree one otherwise three arbitrator one appointed party third chosen two named
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(b),"the Parties may agree on the procedure to be followed in the arbitration. If they cannot agree on this procedure within 15 business days of the appointment of an arbitrator or arbitrators, the procedure shall be determined by the arbitrator or arbitrators;",xxx dispute resolution party may agree procedure followed arbitration agree procedure within business day appointment arbitrator arbitrator procedure shall determined arbitrator arbitrator
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(c),the arbitrator or arbitrators shall issue a written decision within 30 business days of the completion of the arbitration hearing and shall provide copies of the written decision to each Party; and,xxx dispute resolution arbitrator arbitrator shall issue written decision within business day completion arbitration hearing shall provide copy written decision party
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(d),"unless otherwise agreed or otherwise ordered by the arbitration decision, the costs of the arbitration shall be shared equally by the Parties.",xxx dispute resolution unless otherwise agreed otherwise ordered arbitration decision cost arbitration shall shared equally party
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,,"

The Parties agree that neither shall commence litigation until completion of the mediation process. In the event that the Parties have agreed to arbitration, neither Party may commence litigation until receipt of the arbitration decision.
Where litigation is to be commenced by a Party, it may only be done upon 20 business days written notice to the other Party.

",xxx dispute resolution party agree neither shall commence litigation completion mediation process event party agreed arbitration neither party may commence litigation receipt arbitration decision litigation commenced party may done upon business day written notice party
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(196)(a),"The Parties agree that neither shall commence litigation until completion of the mediation process. In the event that the Parties have agreed to arbitration, neither Party may commence litigation until receipt of the arbitration decision.",xxx dispute resolution party agree neither shall commence litigation completion mediation process event party agreed arbitration neither party may commence litigation receipt arbitration decision
Westbank First Nation Self-Government,2005,Part XXX - Dispute Resolution,,(b),"Where litigation is to be commenced by a Party, it may only be done upon 20 business days written notice to the other Party.",xxx dispute resolution litigation commenced party may done upon business day written notice party
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,Health,,Paragraph 81(1)(a) of the Indian Act shall continue to apply.,xxxi indian act provision health health paragraph indian act shall continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,Fisheries,(197),Paragraph 81(1)(o) of the Indian Act R.S.C. 1985 in relation to fish shall continue to apply.,xxxi indian act provision health fishery paragraph indian act rsc relation fish shall continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,Westbank First Nation Property Taxation,(198),"

Paragraphs 83(1)(a), (e), (e.1), (f), (g) and subsections 83(3), (4), (5), (6) of the Indian Act, shall continue to apply.
For greater certainty, the Westbank First Nation by-laws in relation to property taxation, enacted pursuant to section 83 of the Indian Act which are in force at the time of ratification of this Agreement, shall continue in force in accordance with the provisions of the Indian Act.
For greater certainty, interests in Westbank Lands are interests in lands as referred to in paragraph 83(1)(a) of the Indian Act.

",xxxi indian act provision health westbank property taxation paragraph e e f g subsection indian act shall continue apply greater certainty westbank bylaw relation property taxation enacted pursuant indian act force time ratification agreement shall continue force accordance provision indian act greater certainty interest westbank land interest land referred paragraph indian act
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,Westbank First Nation Property Taxation,(198)(a),"Paragraphs 83(1)(a), (e), (e.1), (f), (g) and subsections 83(3), (4), (5), (6) of the Indian Act, shall continue to apply.",xxxi indian act provision health westbank property taxation paragraph e e f g subsection indian act shall continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,Westbank First Nation Property Taxation,(b),"For greater certainty, the Westbank First Nation by-laws in relation to property taxation, enacted pursuant to section 83 of the Indian Act which are in force at the time of ratification of this Agreement, shall continue in force in accordance with the provisions of the Indian Act.",xxxi indian act provision health westbank property taxation greater certainty westbank bylaw relation property taxation enacted pursuant indian act force time ratification agreement shall continue force accordance provision indian act
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,Westbank First Nation Property Taxation,(c),"For greater certainty, interests in Westbank Lands are interests in lands as referred to in paragraph 83(1)(a) of the Indian Act.",xxxi indian act provision health westbank property taxation greater certainty interest westbank land interest land referred paragraph indian act
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,,"In addition to other provisions of this Agreement with respect to the application of the Indian Act, the following provisions of the Indian Act shall continue to apply:
        
definition of ""band"", for the purpose of application to other sections of the Indian Act shall continue to apply;
definition of ""reserve"", as set out in paragraph (a) only of the definition for ""reserve"";
section 3, sections 5 to 7 and the definition of ""Indian"" and ""Indian Register"";
section 29;
section 70, paragraphs 73(1)(f), (g) and (h), subsections 73(2) and 73(3);
sections 86 and 87 and subsection 90(1); and
sections 101 to 108.

",xxxi indian act provision health general indian act provision addition provision agreement respect application indian act following provision indian act shall continue apply definition band purpose application section indian act shall continue apply definition reserve set paragraph definition reserve section definition indian indian register paragraph f g h subsection section section
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(198)(a),"definition of ""band"", for the purpose of application to other sections of the Indian Act shall continue to apply;",xxxi indian act provision health general indian act provision definition band purpose application section indian act shall continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(b),"definition of ""reserve"", as set out in paragraph (a) only of the definition for ""reserve"";",xxxi indian act provision health general indian act provision definition reserve set paragraph definition reserve
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(c),"section 3, sections 5 to 7 and the definition of ""Indian"" and ""Indian Register"";",xxxi indian act provision health general indian act provision section definition indian indian register
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(d),section 29;,xxxi indian act provision health general indian act provision 
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(e),"section 70, paragraphs 73(1)(f), (g) and (h), subsections 73(2) and 73(3);",xxxi indian act provision health general indian act provision paragraph f g h subsection
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(f),sections 86 and 87 and subsection 90(1); and,xxxi indian act provision health general indian act provision section
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(g),sections 101 to 108.,xxxi indian act provision health general indian act provision section
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,,"Unless otherwise provided by this Agreement or Westbank Law, section 89 of the Indian Act shall continue to apply.",xxxi indian act provision health general indian act provision unless otherwise provided agreement westbank law indian act shall continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(199),"For those provisions of the Indian Act which continue to apply in accordance with this Agreement, section 88 of the Indian Act shall also continue to apply.",xxxi indian act provision health general indian act provision provision indian act continue apply accordance agreement indian act shall also continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(200),"Where by-law provisions under section 81 of the Indian Act continue to apply, paragraphs 81(1)(q) and (r), section 82 and section 86 of the Indian Act also continue to apply.",xxxi indian act provision health general indian act provision bylaw provision indian act continue apply paragraph q r indian act also continue apply
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(201),"Where pursuant to this Agreement the Indian Act continues to apply:
        
reference to ""Band"" in the Indian Act shall mean Westbank First Nation; and
reference to ""council of the band"" in the Indian Act shall mean Council.

",xxxi indian act provision health general indian act provision pursuant agreement indian act continues apply reference band indian act shall mean westbank reference council band indian act shall mean council
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(201)(a),"reference to ""Band"" in the Indian Act shall mean Westbank First Nation; and",xxxi indian act provision health general indian act provision reference band indian act shall mean westbank
Westbank First Nation Self-Government,2005,Part XXXI - Indian Act Provisions Health,General Indian Act Provisions,(b),"reference to ""council of the band"" in the Indian Act shall mean Council.",xxxi indian act provision health general indian act provision reference council band indian act shall mean council
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,,Initialling of this Agreement by the negotiators for Westbank First Nation and Canada signifies that they shall seek ratification.,xxxii ratification initialling agreement negotiator westbank canada signifies shall seek ratification
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,(202),"Ratification of this Agreement by Westbank First Nation requires that at least 50 percent plus one (50% + 1) of all Eligible Voters, as that term is defined in Schedule A to this Agreement, participate in the ratification by casting a vote and that at least fifty percent plus one (50% + 1) of those voting approve the Agreement.",xxxii ratification ratification agreement westbank requires least percent plus one eligible voter term defined schedule agreement participate ratification casting vote least fifty percent plus one voting approve agreement
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,(203),"Ratification of this Agreement by the Parties in accordance with this Part and Schedule A is a condition precedent to the validity of this Agreement and, unless so ratified, this Agreement has no force or effect.",xxxii ratification ratification agreement party accordance schedule condition precedent validity agreement unless ratified agreement force effect
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,(204),Westbank First Nation shall seek ratification of this Agreement by the process set out in Schedule A.,xxxii ratification westbank shall seek ratification agreement process set schedule
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,(205),"Ratification of this Agreement by Canada requires:
      
that this Agreement be signed by a Minister of the Crown authorized by the Governor-in-Council; and
the enactment of federal legislation giving effect to this Agreement.

",xxxii ratification ratification agreement canada requires agreement signed minister crown authorized governorincouncil enactment federal legislation giving effect agreement
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,(205)(a),that this Agreement be signed by a Minister of the Crown authorized by the Governor-in-Council; and,xxxii ratification agreement signed minister crown authorized governorincouncil
Westbank First Nation Self-Government,2005,Part XXXII - Ratification,,(b),the enactment of federal legislation giving effect to this Agreement.,xxxii ratification enactment federal legislation giving effect agreement
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,,"Unless the Parties otherwise agree, the Parties shall review this Agreement within five years of the ratification by Westbank First Nation to consider the following:
        
whether this Agreement has been implemented in accordance with the implementation plan;
whether any transfer of programs, responsibilities and resources pursuant to this Agreement has been successfully implemented;
the effectiveness of this Agreement to implement the inherent right of self-government compared to other self-government agreements in British Columbia;
the effectiveness of this Agreement to incorporate implementation of the financial transfer agreements compared to other self-government agreements in British Columbia;
in consultation with the province, progress made in treaty-making and its relationship with this Agreement; and
whether this Agreement should be amended to reflect mutually agreed upon conclusions.

",xxxiii general review unless party otherwise agree party shall review agreement within five year ratification westbank consider following whether agreement implemented accordance implementation plan whether transfer program responsibility resource pursuant agreement successfully implemented effectiveness agreement implement inherent right selfgovernment compared selfgovernment agreement british columbia effectiveness agreement incorporate implementation financial transfer agreement compared selfgovernment agreement british columbia consultation province progress made treatymaking relationship agreement whether agreement amended reflect mutually agreed upon conclusion
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,(205)(a),whether this Agreement has been implemented in accordance with the implementation plan;,xxxiii general review whether agreement implemented accordance implementation plan
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,(b),"whether any transfer of programs, responsibilities and resources pursuant to this Agreement has been successfully implemented;",xxxiii general review whether transfer program responsibility resource pursuant agreement successfully implemented
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,(c),the effectiveness of this Agreement to implement the inherent right of self-government compared to other self-government agreements in British Columbia;,xxxiii general review effectiveness agreement implement inherent right selfgovernment compared selfgovernment agreement british columbia
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,(d),the effectiveness of this Agreement to incorporate implementation of the financial transfer agreements compared to other self-government agreements in British Columbia;,xxxiii general review effectiveness agreement incorporate implementation financial transfer agreement compared selfgovernment agreement british columbia
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,(e),"in consultation with the province, progress made in treaty-making and its relationship with this Agreement; and",xxxiii general review consultation province progress made treatymaking relationship agreement
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,(f),whether this Agreement should be amended to reflect mutually agreed upon conclusions.,xxxiii general review whether agreement amended reflect mutually agreed upon conclusion
Westbank First Nation Self-Government,2005,Part XXXIII - General,Review,,The Parties agree to address issues arising out of section 286 with a view to resolution.,xxxiii general review party agree address issue arising view resolution
Westbank First Nation Self-Government,2005,Part XXXIII - General,Westbank Internal Transfer of Rights and Interests,(206),"For greater certainty, upon the Effective Date, all the rights, titles, interests, assets, obligations and liabilities of the Band, thereafter known as the Westbank First Nation, shall continue to be vested in Westbank First Nation.",xxxiii general westbank internal transfer right interest greater certainty upon effective date right title interest asset obligation liability band thereafter known westbank shall continue vested westbank
Westbank First Nation Self-Government,2005,Part XXXIII - General,Professions and Trades,(207),"

Subject to sections 175 and 191, federal and provincial laws apply in respect of the accreditation and certification of professions and trades, including education professionals.
In the event of a conflict between federal and provincial laws in relation to accreditation, certification or professional conduct of professions and trades and Westbank Law enacted in accordance with any of the provisions of the Agreement, the federal or provincial law shall prevail to the extent of the conflict.

",xxxiii general profession trade subject section federal provincial law apply respect accreditation certification profession trade including education professional event conflict federal provincial law relation accreditation certification professional conduct profession trade westbank law enacted accordance provision agreement federal provincial law shall prevail extent conflict
Westbank First Nation Self-Government,2005,Part XXXIII - General,Professions and Trades,(207)(a),"Subject to sections 175 and 191, federal and provincial laws apply in respect of the accreditation and certification of professions and trades, including education professionals.",xxxiii general profession trade subject section federal provincial law apply respect accreditation certification profession trade including education professional
Westbank First Nation Self-Government,2005,Part XXXIII - General,Professions and Trades,(b),"In the event of a conflict between federal and provincial laws in relation to accreditation, certification or professional conduct of professions and trades and Westbank Law enacted in accordance with any of the provisions of the Agreement, the federal or provincial law shall prevail to the extent of the conflict.",xxxiii general profession trade event conflict federal provincial law relation accreditation certification professional conduct profession trade westbank law enacted accordance provision agreement federal provincial law shall prevail extent conflict
Westbank First Nation Self-Government,2005,Part XXXIII - General,Reference to Legislation,,"Citation of legislation refers to legislation as amended from time to time:
        
except where a specific date is indicated; and
for greater certainty, reference to the Constitution Act, 1982 includes the 1983 amendments and any further amendments.

",xxxiii general reference legislation citation legislation refers legislation amended time time except specific date indicated greater certainty reference constitution act includes amendment amendment
Westbank First Nation Self-Government,2005,Part XXXIII - General,Reference to Legislation,(207)(a),except where a specific date is indicated; and,xxxiii general reference legislation except specific date indicated
Westbank First Nation Self-Government,2005,Part XXXIII - General,Reference to Legislation,(b),"for greater certainty, reference to the Constitution Act, 1982 includes the 1983 amendments and any further amendments.",xxxiii general reference legislation greater certainty reference constitution act includes amendment amendment
Westbank First Nation Self-Government,2005,Part XXXIII - General,Canadian Human Rights Act,,"Nothing in this Agreement limits the operation of the Canadian Human Rights Act in respect of the Westbank First Nation and Westbank Lands and Members. The interpretation and application of the Canadian Human Rights Act in respect of Westbank First Nation and Westbank Lands and Members shall take into account:
        
the nature and purpose of this Agreement; and
the entitlement of Westbank First Nation to provide programs and services either exclusively or on a preferential basis to Members, where justifiable; and
the entitlement of Westbank First Nation to give preference to its Members in hiring employees and contractors for Westbank First Nation operations, where justifiable.

",xxxiii general canadian human right act nothing agreement limit operation canadian human right act respect westbank westbank land member interpretation application canadian human right act respect westbank westbank land member shall take account nature purpose agreement entitlement westbank provide program service either exclusively preferential basis member justifiable entitlement westbank give preference member hiring employee contractor westbank operation justifiable
Westbank First Nation Self-Government,2005,Part XXXIII - General,Canadian Human Rights Act,(207)(a),the nature and purpose of this Agreement; and,xxxiii general canadian human right act nature purpose agreement
Westbank First Nation Self-Government,2005,Part XXXIII - General,Canadian Human Rights Act,(b),"the entitlement of Westbank First Nation to provide programs and services either exclusively or on a preferential basis to Members, where justifiable; and",xxxiii general canadian human right act entitlement westbank provide program service either exclusively preferential basis member justifiable
Westbank First Nation Self-Government,2005,Part XXXIII - General,Canadian Human Rights Act,(c),"the entitlement of Westbank First Nation to give preference to its Members in hiring employees and contractors for Westbank First Nation operations, where justifiable.",xxxiii general canadian human right act entitlement westbank give preference member hiring employee contractor westbank operation justifiable
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,,"Canada will present, in the Legislation, amendments to the Access to Information Act and the Privacy Act to protect from disclosure information provided in confidence by the Westbank First Nation as if it were information provided to Canada by another government in Canada.",xxxiii general freedom information privacy canada present legislation amendment access information act privacy act protect disclosure information provided confidence westbank information provided canada another government canada
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(208),"Canada will present, in the Legislation, amendments to the Privacy Act to allow Westbank First Nation access to information necessary for Westbank First Nation to exercise its jurisdictions under this Agreement.",xxxiii general freedom information privacy canada present legislation amendment privacy act allow westbank access information necessary westbank exercise jurisdiction agreement
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(209),"The Parties may enter into agreements in respect of any one or more of the collection, protection, retention, use, disclosure and confidentiality of personal, general or other information.",xxxiii general freedom information privacy party may enter agreement respect one collection protection retention use disclosure confidentiality personal general information
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(210),Canada may provide information to Westbank First Nation in confidence if Westbank First Nation has made a law or has entered into an agreement with Canada under which the confidentiality of the information will be protected.,xxxiii general freedom information privacy canada may provide information westbank confidence westbank made law entered agreement canada confidentiality information protected
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(211),"Notwithstanding any other provision of this Agreement:
        
Canada is not required to disclose any information that it is required to withhold under any federal law;
if federal legislation allows the disclosure of certain information only if specified conditions for disclosure are satisfied, Canada is not required to disclose that information unless those conditions are satisfied; and
the Parties are not required to disclose any information that may be withheld under a privilege at law or under sections 37 to 39 of the Canada Evidence Act.

",xxxiii general freedom information privacy notwithstanding provision agreement canada required disclose information required withhold federal law federal legislation allows disclosure certain information specified condition disclosure satisfied canada required disclose information unless condition satisfied party required disclose information may withheld privilege law section canada evidence act
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(211)(a),Canada is not required to disclose any information that it is required to withhold under any federal law;,xxxiii general freedom information privacy canada required disclose information required withhold federal law
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(b),"if federal legislation allows the disclosure of certain information only if specified conditions for disclosure are satisfied, Canada is not required to disclose that information unless those conditions are satisfied; and",xxxiii general freedom information privacy federal legislation allows disclosure certain information specified condition disclosure satisfied canada required disclose information unless condition satisfied
Westbank First Nation Self-Government,2005,Part XXXIII - General,Freedom of Information and Privacy,(c),the Parties are not required to disclose any information that may be withheld under a privilege at law or under sections 37 to 39 of the Canada Evidence Act.,xxxiii general freedom information privacy party required disclose information may withheld privilege law section canada evidence act
