Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.2 ENVIRONMENTAL IMPACT ASSESSMENT AND REVIEW PROCESS,22.2.32,"Subject to 22.2.33, any decision of a Minister, the Tlicho Government or an independent regulatory agency under 22.2.29 shall be implemented by it and by each department or agency, including any community government, for which it is responsible, to the extent of its authority under legislation or Tlicho laws.",land water regulation environmental impact assessment review process,subject decision minister government independent regulatory agency shall implemented department agency including community government responsible extent authority legislation law
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.2 ENVIRONMENTAL IMPACT ASSESSMENT AND REVIEW PROCESS,22.2.33,"For greater certainty, an independent regulatory agency is not bound by any decision under 22.2.29 of the Minister responsible for it.",land water regulation environmental impact assessment review process,greater certainty independent regulatory agency bound decision minister responsible
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.2 ENVIRONMENTAL IMPACT ASSESSMENT AND REVIEW PROCESS,22.2.34,Legislation shall provide the Mackenzie Valley Environmental Impact Review Board with the power to subpoena witnesses and documents in carrying out its responsibilities.,land water regulation environmental impact assessment review process,legislation shall provide mackenzie valley environmental impact review board power subpoena witness document carrying responsibility
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.2 ENVIRONMENTAL IMPACT ASSESSMENT AND REVIEW PROCESS,22.2.35,"Written reasons, which shall be public, shall be given for all decisions and recommendations under 22.2.",land water regulation environmental impact assessment review process,written reason shall public shall given decision recommendation
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.2 ENVIRONMENTAL IMPACT ASSESSMENT AND REVIEW PROCESS,22.2.36,All parts of the process under 22.2 shall be carried out in a timely manner.,land water regulation environmental impact assessment review process,part process shall carried timely manner
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.1,"In 22.3, ""land"" means the surface of land.",land water regulation wekeezhii land water board,land mean surface land
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.2,"A board, to be called the Wekeezhii Land and Water Board, shall be established, on the effective date, by legislation, as an institution of public government, to regulate the use of land and water and the deposit of waste throughout Wekeezhii except in a national park or a national historic park or site administered by Parks Canada. To the extent a community government has and exercises any power to regulate the use of land, the Board shall not have authority to regulate the use of land in that community. The legislation may provide for any matter not specified in this chapter in a manner consistent with this chapter. The legislation may provide that the Board has only administrative powers for an initial period, not to exceed six months but, during any such period, 22.3.9 to 22.3.12 and 22.4 apply to the board or panel exercising the substantive powers respecting land and water in Wekeezhii.",land water regulation wekeezhii land water board,board called wekeezhii land water board shall established effective date legislation institution public government regulate use land water deposit waste throughout wekeezhii except national park national historic park site administered park canada extent community government exercise power regulate use land board shall authority regulate use land community legislation may provide matter specified manner consistent legislation may provide board administrative power initial period exceed six month period apply board panel exercising substantive power respecting land water wekeezhii
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.3,"Excluding the chairperson,",land water regulation wekeezhii land water board,excluding chairperson
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.3(4)(a),50 percent of the members of the Wekeezhii Land and Water Board shall be appointed by government; and,land water regulation wekeezhii land water board,percent member wekeezhii land water board shall appointed government
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.3(4)(b),"the Tlicho Government shall be entitled to appoint 50 percent of the members of the Wekeezhii Land and Water Board, subject to any agreement between the Tlicho Government and another Aboriginal people, including an agreement under 2.7.3 or 2.7.4.",land water regulation wekeezhii land water board,government shall entitled appoint percent member wekeezhii land water board subject agreement government another aboriginal people including agreement
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.4,"Where the Wekeezhii Land and Water Board is required to make a decision which may affect an area in Nunavut or the Northwest Territories that is adjacent to Wekeezhii and that is being used by an Aboriginal people and is within the settlement area of that people under its land claims agreement, that people shall have the right to have representation on the Board. Notwithstanding 22.3.3(b) but subject to 22.3.3(a), the Board shall determine how to implement this provision provided that at least one member is appointed by the Tlicho Government.",land water regulation wekeezhii land water board,wekeezhii land water board required make decision may affect area nunavut northwest territory adjacent wekeezhii used aboriginal people within settlement area people land claim agreement people shall right representation board notwithstanding b subject board shall determine implement provision provided least one member appointed government
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.5,The authorities entitled to appoint members to the Wekeezhii Land and Water Board shall consult with each other before making their appointments.,land water regulation wekeezhii land water board,authority entitled appoint member wekeezhii land water board shall consult making appointment
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.6,The chairperson shall be nominated by the other members of the Wekeezhii Land and Water Board and appointed jointly by the authorities entitled to appoint members of the Board. The members may nominate one of themselves or any other person.,land water regulation wekeezhii land water board,chairperson shall nominated member wekeezhii land water board appointed jointly authority entitled appoint member board member may nominate one person
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.7,"A quorum of the Wekeezhii Land and Water Board shall consist of at least three members, including one of the members appointed in accordance with 22.3.3(a) and one of the members appointed in accordance with 22.3.3(b).",land water regulation wekeezhii land water board,quorum wekeezhii land water board shall consist least three member including one member appointed accordance one member appointed accordance b
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.8,"Subject to the requirements of 22.3.7, vacancies shall not prevent the remaining members from acting, and the Board may start to operate as soon as members who can constitute a quorum have been appointed.",land water regulation wekeezhii land water board,subject requirement vacancy shall prevent remaining member acting board may start operate soon member constitute quorum appointed
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.9,"The objective of the Wekeezhii Land and Water Board is to provide for conservation, development and utilization of the land and water resources of Wekeezhii in a manner that will provide the optimum benefit therefrom generally for all Canadians but in particular for present and future residents of Wekeezhii. In exercising its powers, the Board shall take into account the importance of conservation to the Tlicho First Nation well-being and way of life.",land water regulation wekeezhii land water board,objective wekeezhii land water board provide conservation development utilization land water resource wekeezhii manner provide optimum benefit therefrom generally canadian particular present future resident wekeezhii exercising power board shall take account importance conservation first nation wellbeing way life
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.10,"To the extent provided by legislation, the decisions of the Wekeezhii Land and Water Board are subject to policy directions from the Minister and, in relation to the use of water or the deposit of waste, the approval of the Minister. Legislation shall provide that, in relation to the use of Tlicho lands, the decisions of the Board are subject to policy directions from the Tlicho Government, to the extent compliance with those directions do not require the Board to exceed its approved budget. The policy directions from the Minister and the Tlicho Government will not apply to applications pending when the directions are given.",land water regulation wekeezhii land water board,extent provided legislation decision wekeezhii land water board subject policy direction minister relation use water deposit waste approval minister legislation shall provide relation use land decision board subject policy direction government extent compliance direction require board exceed approved budget policy direction minister government apply application pending direction given
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.11,"If there is a conflict between a policy direction from the Tlicho Government and one from the Minister, the policy direction from the Tlicho Government prevails.",land water regulation wekeezhii land water board,conflict policy direction government one minister policy direction government prevails
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.12,Legislation applicable to the Wekeezhii Land and Water Board prevails over any conflicting policy direction from the Minister or the Tlicho Government.,land water regulation wekeezhii land water board,legislation applicable wekeezhii land water board prevails conflicting policy direction minister government
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.13,Legislation shall provide the Wekeezhii Land and Water Board with the power to subpoena witnesses and documents in carrying out its responsibilities.,land water regulation wekeezhii land water board,legislation shall provide wekeezhii land water board power subpoena witness document carrying responsibility
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14,The Wekeezhii Land and Water Board shall have the power to,land water regulation wekeezhii land water board,wekeezhii land water board shall power
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(a),"issue, amend or renew authorizations and the terms and conditions attaching thereto for all uses of land and water and all deposits of waste, including those incidental to the exercise of subsurface rights;",land water regulation wekeezhii land water board,issue amend renew authorization term condition attaching thereto us land water deposit waste including incidental exercise subsurface right
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(b),"oversee compliance with its decisions through inspections or otherwise, provided there shall be no duplication of the compliance system as between the Wekeezhii Land and Water Board and other government agencies or departments;",land water regulation wekeezhii land water board,oversee compliance decision inspection otherwise provided shall duplication compliance system wekeezhii land water board government agency department
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(c),enforce or secure compliance with its decisions by the suspension or cancellation of authorizations and such other methods as may be provided by legislation;,land water regulation wekeezhii land water board,enforce secure compliance decision suspension cancellation authorization method may provided legislation
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(d),establish policies and guidelines applicable to its authorizations;,land water regulation wekeezhii land water board,establish policy guideline applicable authorization
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(e),hold public consultations and hearings in communities in relation to any matter within its jurisdiction;,land water regulation wekeezhii land water board,hold public consultation hearing community relation matter within jurisdiction
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(f),"establish procedures for the conduct of its business, including public hearings; and",land water regulation wekeezhii land water board,establish procedure conduct business including public hearing
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.14(4)(g),"propose changes to legislation or Tlicho laws in respect of the use of land or water or the deposit of waste to government, including a community government, or the Tlicho Government.",land water regulation wekeezhii land water board,propose change legislation law respect use land water deposit waste government including community government government
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.15,"Before enacting legislation regulating the use of land or water or the deposit of waste that applies to any part of Wekeezhii or Monfwi Gogha De Niitlee (NWT) or any amendments to such legislation, government, including any community government, shall consult with the Tlicho Government in relation to its application in Monfwi Gogha De Niitlee (NWT) and the Wekeezhii Land and Water Board in relation to its application in Wekeezhii. Before giving any policy direction to the Board or enacting any laws, in respect of the use of Tlicho lands, the Tlicho Government shall consult with government and the Board. Before giving any policy direction to the Board, the Minister shall consult with the Tlicho Government and the Board.",land water regulation wekeezhii land water board,enacting legislation regulating use land water deposit waste applies part wekeezhii monfwi gogha de niitlee nwt amendment legislation government including community government shall consult government relation application monfwi gogha de niitlee nwt wekeezhii land water board relation application wekeezhii giving policy direction board enacting law respect use land government shall consult government board giving policy direction board minister shall consult government board
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.16,"The Wekeezhii Land and Water Board and government, including a Tlicho community government, must exercise any discretionary powers relating to the use of land that they may have under legislation in a manner consistent with any Tlicho laws made under 7.4.2 including any conditions on the use of Tlicho lands provided in a land use plan or otherwise.",land water regulation wekeezhii land water board,wekeezhii land water board government including community government must exercise discretionary power relating use land may legislation manner consistent law made including condition use land provided land use plan otherwise
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.17,"Subject to any Tlicho laws made under 7.4.2 in respect of the use of Tlicho lands, legislation or Tlicho community government laws may provide for the exemption from any requirement for an authorization from the Wekeezhii Land and Water Board of particular uses of land or water or deposits of waste.",land water regulation wekeezhii land water board,subject law made respect use land legislation community government law may provide exemption requirement authorization wekeezhii land water board particular us land water deposit waste
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.18,Legislation shall provide for reasonable notice to affected communities and to the Tlicho Government of any application to the Wekeezhii Land and Water Board for an authorization for the use of land or water or deposit of waste in Wekeezhii.,land water regulation wekeezhii land water board,legislation shall provide reasonable notice affected community government application wekeezhii land water board authorization use land water deposit waste wekeezhii
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.19,"The Wekeezhii Land and Water Board shall consult with the Tlicho Government before issuing, amending or renewing any authorization in relation to Tlicho lands or waters overlying those lands.",land water regulation wekeezhii land water board,wekeezhii land water board shall consult government issuing amending renewing authorization relation land water overlying land
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.3 WEKEEZHII LAND AND WATER BOARD,22.3.20,Legislation may provide for the co-ordination of the activities of the Wekeezhii Land and Water Board with other governmental bodies with responsibilities for the regulation of the use of land or water or the deposit of waste.,land water regulation wekeezhii land water board,legislation may provide coordination activity wekeezhii land water board governmental body responsibility regulation use land water deposit waste
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.4 LAND AND WATER BOARD FOR LARGER AREA,22.4.1,"Where legislation establishes any other land and water board with jurisdiction in an area larger than but including Wekeezhii (""the larger board""), it shall assume the powers and responsibilities of the Wekeezhii Land and Water Board. The provisions of the Agreement applicable to the Wekeezhii Land and Water Board apply to the larger board except 22.3.3, 22.3.4 and 22.3.6 to 22.3.9.",land water regulation land water board larger area,legislation establishes land water board jurisdiction area larger including wekeezhii larger board shall assume power responsibility wekeezhii land water board provision agreement applicable wekeezhii land water board apply larger board except
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.4 LAND AND WATER BOARD FOR LARGER AREA,22.4.2,At least one member of the larger board shall be an appointee of the Tlicho Government.,land water regulation land water board larger area,least one member larger board shall appointee government
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.4 LAND AND WATER BOARD FOR LARGER AREA,22.4.3,"Where legislation provides for regional panels of the larger board, the legislation shall provide that the Wekeezhii Land and Water Board becomes a regional panel for Wekeezhii. For greater certainty, 22.3 continues to apply to that panel except that its jurisdiction may be restricted to activities no part of which is outside Wekeezhii and that have no impact outside Wekeezhii.",land water regulation land water board larger area,legislation provides regional panel larger board legislation shall provide wekeezhii land water board becomes regional panel wekeezhii greater certainty continues apply panel except jurisdiction may restricted activity part outside wekeezhii impact outside wekeezhii
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.4 LAND AND WATER BOARD FOR LARGER AREA,22.4.4,"The objective of the larger board is to provide for the conservation, development and utilization of the land and water resources of the area for which it is responsible in a manner that will provide the optimum benefit therefrom generally for all Canadians but in particular for present and future residents of that area. In exercising its powers, the board shall take into account the importance of conservation to the Tlicho First Nation well being and way of life.",land water regulation land water board larger area,objective larger board provide conservation development utilization land water resource area responsible manner provide optimum benefit therefrom generally canadian particular present future resident area exercising power board shall take account importance conservation first nation well way life
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.4 LAND AND WATER BOARD FOR LARGER AREA,22.4.5,"Where the larger board is required to make a decision which may affect an area in Nunavut or the Northwest Territories that is adjacent to the area over which that board has jurisdiction and that is being used by an Aboriginal people and is within the settlement area of that people under its land claims agreement, that people shall have the right to have representation on the board. Subject to 22.4.2, the larger board shall determine how to implement this provision provided that the proportion of government nominees, not including the chairperson, is maintained at 50 percent of the board membership.",land water regulation land water board larger area,larger board required make decision may affect area nunavut northwest territory adjacent area board jurisdiction used aboriginal people within settlement area people land claim agreement people shall right representation board subject larger board shall determine implement provision provided proportion government nominee including chairperson maintained percent board membership
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.5 LAND USE PLANNING,22.5.1,"Government may establish a mechanism for the preparation, approval and implementation of a land use plan that applies to all parts of Wekeezhii, other than Tlicho lands, national parks and lands in a community.",land water regulation land use planning,government may establish mechanism preparation approval implementation land use plan applies part wekeezhii land national park land community
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.5 LAND USE PLANNING,22.5.2,"Government, the Tlicho Government and the Tlicho community governments shall consult with each other during the preparation of land use plans for any part of Wekeezhii with a view to sharing information and harmonizing their plans.",land water regulation land use planning,government government community government shall consult preparation land use plan part wekeezhii view sharing information harmonizing plan
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.5 LAND USE PLANNING,22.5.3,"The Parties may, by agreement, establish a land use planning body and a mechanism for the preparation, approval and implementation of a land use plan that applies to all of Wekeezhii other than national parks.",land water regulation land use planning,party may agreement establish land use planning body mechanism preparation approval implementation land use plan applies wekeezhii national park
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.5 LAND USE PLANNING,22.5.4,"Upon the approval of a land use plan applicable to any part of Wekeezhii, government, the Tlicho Government and the Tlicho community governments and their departments and agencies, including the Wekeezhii Land and Water Board, shall exercise their powers in relation to Wekeezhii in accordance with the plan.",land water regulation land use planning,upon approval land use plan applicable part wekeezhii government government community government department agency including wekeezhii land water board shall exercise power relation wekeezhii accordance plan
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.6 LAND OR WATER MANAGEMENT UNDER FUTURE LAND CLAIMS AGREEMENT,22.6.1,"Before government concludes a future land claims agreement that would authorize a body (""new body"") other than the Wekeezhii Land and Water Board or the larger board referred to in 22.4.1 to regulate any use of land or water or deposit of waste in a part of Wekeezhii,",land water regulation land water management future land claim agreement,government concludes future land claim agreement would authorize body new body wekeezhii land water board larger board referred regulate use land water deposit waste part wekeezhii
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.6 LAND OR WATER MANAGEMENT UNDER FUTURE LAND CLAIMS AGREEMENT,22.6.1(4)(a),"government shall notify the Tlicho Government that such a provision is being negotiated and provide to the Tlicho Government a reasonable opportunity to conclude an agreement with the representatives of the Aboriginal people to be party to that future land claims agreement respecting how the new body and that board will ensure that all their decisions for that use of land or water or deposit of waste in that part of Wekeezhii are made jointly by the new body and the board, by only one of them or by another authority;",land water regulation land water management future land claim agreement,government shall notify government provision negotiated provide government reasonable opportunity conclude agreement representative aboriginal people party future land claim agreement respecting new body board ensure decision use land water deposit waste part wekeezhii made jointly new body board one another authority
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.6 LAND OR WATER MANAGEMENT UNDER FUTURE LAND CLAIMS AGREEMENT,22.6.1(4)(b),government shall consider any agreement concluded under (a) and decide whether to approve it; and,land water regulation land water management future land claim agreement,government shall consider agreement concluded decide whether approve
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.6 LAND OR WATER MANAGEMENT UNDER FUTURE LAND CLAIMS AGREEMENT,22.6.1(4)(c),the Parties shall amend the Agreement in accordance with any agreement approved under (b) and government shall ensure that the future land claims agreement accords with any agreement approved under (b).,land water regulation land water management future land claim agreement,party shall amend agreement accordance agreement approved b government shall ensure future land claim agreement accord agreement approved b
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.6 LAND OR WATER MANAGEMENT UNDER FUTURE LAND CLAIMS AGREEMENT,22.6.2,"If a future land claims agreement provides that a new body has authority to regulate any use of land or water or deposit of waste in a part of Wekeezhii, the new body and the Wekeezhii Land and Water Board or the larger board referred to in 22.4.1, as the case may be, shall, in the absence of an agreement approved under 22.6.1(b), make their decisions for that use of land or water or deposit of waste in that part of Wekeezhii jointly, in accordance with a process agreed to by them.",land water regulation land water management future land claim agreement,future land claim agreement provides new body authority regulate use land water deposit waste part wekeezhii new body wekeezhii land water board larger board referred case may shall absence agreement approved b make decision use land water deposit waste part wekeezhii jointly accordance process agreed
Tlicho Agreement,2003,Chapter 22 - Land and Water Regulation,22.6 LAND OR WATER MANAGEMENT UNDER FUTURE LAND CLAIMS AGREEMENT,22.6.3,"In the absence of an agreement approved under 22.6.1(b) or where the new body and the Wekeezhii Land and Water Board or the larger board referred to in 22.4.1, as the case may be, fail to agree on a process under 22.6.2 or to make a decision described in 22.6.2 within any reasonable amount of time specified in accordance with legislation, the larger board referred to in 22.4.1 shall make that decision.",land water regulation land water management future land claim agreement,absence agreement approved b new body wekeezhii land water board larger board referred case may fail agree process make decision described within reasonable amount time specified accordance legislation larger board referred shall make decision
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.1 DEFINITIONS,23.1.1,The following definitions apply in this chapter.,subsurface resource definition,following definition apply
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.1 DEFINITIONS,23.1.1,"""development"" means the stage after a decision to go into production has been made, but before actual production commences.",subsurface resource definition,development mean stage decision go production made actual production commences
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.1 DEFINITIONS,23.1.1,"""major mining project"" means a project, wholly or partly in Monfwi Gogha De Niitlee (NWT), related to the development or production of minerals, other than specified substances, oil or gas, that will employ an average of at least 50 persons annually for the first five years in Monfwi Gogha De Niitlee (NWT) and for which more than $50 million (1998$) will be expended in capital costs.",subsurface resource definition,major mining project mean project wholly partly monfwi gogha de niitlee nwt related development production mineral specified substance oil gas employ average least person annually first five year monfwi gogha de niitlee nwt million expended capital cost
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.1 DEFINITIONS,23.1.1,"""production"" means the removal and taking ownership of minerals, other than specified substances, but does not include removal for assay or testing purposes.",subsurface resource definition,production mean removal taking ownership mineral specified substance include removal assay testing purpose
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.1 DEFINITIONS,23.1.1,"""proponent"" means a developer engaged in a major mining project.",subsurface resource definition,proponent mean developer engaged major mining project
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.1,"Any person who, in relation to Crown land wholly or partly in Monfwi Gogha De Niitlee (NWT) or Tlicho lands subject to a mining right administered by government under 18.6.1, proposes to",subsurface resource consultation,person relation crown land wholly partly monfwi gogha de niitlee nwt land subject mining right administered government proposes
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.1(4)(a),"explore for or produce or conduct an activity related to the development of minerals, other than specified substances and oil and gas, if an authorization for the use of land or water or deposit of waste is required from government or a board established by government to conduct these activities; or",subsurface resource consultation,explore produce conduct activity related development mineral specified substance oil gas authorization use land water deposit waste required government board established government conduct activity
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.1(4)(b),"explore for or produce or conduct an activity related to the development of oil or gas, shall consult the Tlicho Government.",subsurface resource consultation,explore produce conduct activity related development oil gas shall consult government
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2,The consultations conducted under 23.2.1 shall include,subsurface resource consultation,consultation conducted shall include
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(a),environmental impact of the activity and mitigative measures;,subsurface resource consultation,environmental impact activity mitigative measure
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(b),impact on wildlife harvesting and mitigative measures;,subsurface resource consultation,impact wildlife harvesting mitigative measure
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(c),location of camps and facilities and other related site specific planning concerns;,subsurface resource consultation,location camp facility related site specific planning concern
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(d),maintenance of public order including liquor and drug control;,subsurface resource consultation,maintenance public order including liquor drug control
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(e),"employment of Tlicho Citizens, business opportunities and contracts, training orientation and counselling for employees who are Tlicho Citizens, working conditions and terms of employment;",subsurface resource consultation,employment citizen business opportunity contract training orientation counselling employee citizen working condition term employment
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(f),expansion or termination of activities;,subsurface resource consultation,expansion termination activity
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(g),a process for future consultations; and,subsurface resource consultation,process future consultation
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.2(4)(h),any other matter agreed to by the Tlicho Government and the person consulting that government.,subsurface resource consultation,matter agreed government person consulting government
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.3,The consultations conducted under 23.2.1 are not intended to result in any obligations in addition to those required by legislation.,subsurface resource consultation,consultation conducted intended result obligation addition required legislation
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.2 CONSULTATION,23.2.4,No consultation is required under 23.2.1 where negotiations have been conducted in accordance with 23.4.1.,subsurface resource consultation,consultation required negotiation conducted accordance
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.3 OIL AND GAS EXPLORATION RIGHTS,23.3.1,"Prior to opening any lands wholly or partly in Monfwi Gogha De Niitlee (NWT) for oil and gas exploration, government shall consult the Tlicho Government on matters related to that exploration, including benefits plans and other terms and conditions to be attached to rights issuance.",subsurface resource oil gas exploration right,prior opening land wholly partly monfwi gogha de niitlee nwt oil gas exploration government shall consult government matter related exploration including benefit plan term condition attached right issuance
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.1,"Government shall ensure that the proponent of a major mining project that requires any authorization from government and that will impact on Tlicho Citizens is required to enter into negotiations with the Tlicho Government for the purpose of concluding an agreement relating to the project. This obligation comes into effect one year after the effective date. In consultation with the Dogrib Treaty 11 Council or the Tlicho Government, government shall, no later than one year after the effective date, develop the measures it will take to fulfill this obligation, including the details as to the timing of such negotiations in relation to any governmental authorization for the project.",subsurface resource major mining project,government shall ensure proponent major mining project requires authorization government impact citizen required enter negotiation government purpose concluding agreement relating project obligation come effect one year effective date consultation dogrib treaty council government government shall later one year effective date develop measure take fulfill obligation including detail timing negotiation relation governmental authorization project
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.2,The Tlicho Government and the proponent may agree that negotiation of an agreement under 23.4.1 is not required.,subsurface resource major mining project,government proponent may agree negotiation agreement required
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.3,Negotiation of an agreement under 23.4.1 shall be guided by the principles that its provisions will,subsurface resource major mining project,negotiation agreement shall guided principle provision
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.3(4)(a),be consistent with and promote the cultural goals of the Tlicho First Nation;,subsurface resource major mining project,consistent promote cultural goal first nation
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.3(4)(b),be related to the impacts of the project on Tlicho Citizens;,subsurface resource major mining project,related impact project citizen
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.3(4)(c),not place an excessive burden on the proponent and undermine the viability of the project; and,subsurface resource major mining project,place excessive burden proponent undermine viability project
Tlicho Agreement,2003,Chapter 23 - Subsurface Resources,23.4 MAJOR MINING PROJECTS,23.4.3(4)(d),avoid duplication of matters included in an authorization for the project.,subsurface resource major mining project,avoid duplication matter included authorization project
