Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Protection Services,74.,A Tsawwassen Law made under clause 69 prevails to the extent of a Conflict with a Federal or Provincial Law.,governance child protection service,law made clause prevails extent conflict federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Protection Services,75.,"At the request of Tsawwassen First Nation, Tsawwassen First Nation and British Columbia will negotiate and attempt to reach agreements in respect of Child Protection Services for:",governance child protection service,request british columbia negotiate attempt reach agreement respect child protection service
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Protection Services,75.(0)(a),Tsawwassen Children who do not reside on Tsawwassen Lands; or,governance child protection service,child reside land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Protection Services,75.(0)(b),Children who reside on Tsawwassen Lands who are not Tsawwassen Children.,governance child protection service,child reside land child
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Protection Services,76.,"Where the Director becomes the guardian of a Tsawwassen Child, the Director will make reasonable efforts to include Tsawwassen First Nation in planning for the Tsawwassen Child, including adoption planning.",governance child protection service,director becomes guardian child director make reasonable effort include planning child including adoption planning
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,77.,Tsawwassen Government may make laws in respect of education in the culture of Tsawwassen First Nation and the Hun'qum'i'num language provided by a Tsawwassen Institution or a person appointed by Tsawwassen First Nation on Tsawwassen Lands including:,governance education,government may make law respect education culture hunquminum language provided institution person appointed land including
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,77.(0)(a),the certification and accreditation of teachers of the culture of Tsawwassen First Nation and the Hun'qum'i'num language; and,governance education,certification accreditation teacher culture hunquminum language
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,77.(0)(b),the development of the curriculum for teaching the culture of Tsawwassen First Nation and the Hun'qum'i'num language.,governance education,development curriculum teaching culture hunquminum language
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,78.,Tsawwassen Government may make laws in respect of kindergarten to grade 12 education provided by a Tsawwassen Institution on Tsawwassen Lands.,governance education,government may make law respect kindergarten grade education provided institution land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,79.,A Tsawwassen Law made under clause 78 will:,governance education,law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,79.(0)(a),"establish curriculum, examination, and other standards that permit students to transfer between school systems at a similar level of achievement and permit students to enter the provincial post-secondary education systems; and",governance education,establish curriculum examination standard permit student transfer school system similar level achievement permit student enter provincial postsecondary education system
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,79.(0)(b),"provide for the certification and accreditation of teachers, by a Tsawwassen Public Institution, or by a body recognized by British Columbia, in accordance with standards comparable to standards applicable to individuals who teach in public or provincially-funded independent schools in British Columbia.",governance education,provide certification accreditation teacher public institution body recognized british columbia accordance standard comparable standard applicable individual teach public provinciallyfunded independent school british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,80.,Tsawwassen Government may make laws in respect of kindergarten to grade 12 home education of Tsawwassen Members on Tsawwassen Lands.,governance education,government may make law respect kindergarten grade home education member land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,81.,"A Tsawwassen Law made under clause 77, 78 or 80 prevails to the extent of a Conflict with a Federal or Provincial Law.",governance education,law made clause prevails extent conflict federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,82.,"If Tsawwassen Government makes laws under clause 78, at the request of Tsawwassen First Nation or British Columbia, those Parties will negotiate and attempt to reach agreement concerning the provision of kindergarten to grade 12 education to:	",governance education,government make law clause request british columbia party negotiate attempt reach agreement concerning provision kindergarten grade education
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,82.(0)(a),"individuals, other than Tsawwassen Members, residing on Tsawwassen Lands; and",governance education,individual member residing land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Education,82.(0)(b),Tsawwassen Members residing off Tsawwassen Lands.,governance education,member residing land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Post-Secondary Education and Training,83.,Tsawwassen Government may make laws in respect of post-secondary education provided by a Tsawwassen Institution on Tsawwassen Lands including:,governance postsecondary education training,government may make law respect postsecondary education provided institution land including
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Post-Secondary Education and Training,83.(0)(a),"the establishment of post-secondary education institutions with the ability to grant degrees, diplomas or certificates;",governance postsecondary education training,establishment postsecondary education institution ability grant degree diploma certificate
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Post-Secondary Education and Training,83.(0)(b),the determination of the curriculum for post-secondary education institutions established by Tsawwassen Government; and,governance postsecondary education training,determination curriculum postsecondary education institution established government
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Post-Secondary Education and Training,83.(0)(c),the provision for and coordination of adult education programs including but not limited to employment training services.,governance postsecondary education training,provision coordination adult education program including limited employment training service
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Post-Secondary Education and Training,84.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 83.,governance postsecondary education training,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,85.,Tsawwassen Government may make laws in respect of the authorization of individuals to practise as aboriginal healers on Tsawwassen Lands.,governance aboriginal healer,government may make law respect authorization individual practise aboriginal healer land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,86.,Tsawwassen Government authority to make laws under clause 85 does not include the authority to regulate:,governance aboriginal healer,government authority make law clause include authority regulate
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,86.(0)(a),"medical or health practices that, or practitioners who, require licensing or certification under Federal or Provincial Law; or",governance aboriginal healer,medical health practice practitioner require licensing certification federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,86.(0)(b),products or substances that are regulated under Federal or Provincial Law.,governance aboriginal healer,product substance regulated federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,87.,Tsawwassen Laws made under clause 85 will establish standards:,governance aboriginal healer,law made clause establish standard
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,87.(0)(a),"in respect of competence, ethics and quality of practice that are reasonably required to protect the public; and",governance aboriginal healer,respect competence ethic quality practice reasonably required protect public
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,87.(0)(b),that are reasonably required to safeguard personal client information.,governance aboriginal healer,reasonably required safeguard personal client information
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Aboriginal Healers,88.,A Tsawwassen Law made under clause 85 prevails to the extent of a Conflict with a Federal or Provincial Law.,governance aboriginal healer,law made clause prevails extent conflict federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Health Services,89.,"Tsawwassen Government may make laws in respect of health services, including public health, provided by a Tsawwassen Institution on Tsawwassen Lands.",governance health service,government may make law respect health service including public health provided institution land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Health Services,90.,"Tsawwassen Laws made under clause 89 will take into account the protection, improvement and promotion of public and individual health and safety.",governance health service,law made clause take account protection improvement promotion public individual health safety
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Health Services,91.,"At the request of any Party, the Parties will negotiate and attempt to reach agreement for the delivery and administration by a Tsawwassen Institution of federal and provincial health services and programs for individuals residing on Tsawwassen Lands.",governance health service,request party party negotiate attempt reach agreement delivery administration institution federal provincial health service program individual residing land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Health Services,92.,Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 89.,governance health service,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Health Services,93.,"Despite clause 92, a Tsawwassen Law made under clause 89 in respect of the organization and structure of Tsawwassen Institutions used to deliver health services on Tsawwassen Lands prevails to the extent of a Conflict with a Federal or Provincial Law.",governance health service,despite clause law made clause respect organization structure institution used deliver health service land prevails extent conflict federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,94.,"Tsawwassen Government may make laws in respect of social services provided by a Tsawwassen Institution, including income assistance, services related to family and community life, and housing.",governance social service,government may make law respect social service provided institution including income assistance service related family community life housing
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,95.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 94.,governance social service,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,96.,Tsawwassen Government authority under clause 94 does not include the authority to make laws in respect of the licensing and regulation of facility-based services provided off Tsawwassen Lands.,governance social service,government authority clause include authority make law respect licensing regulation facilitybased service provided land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,97.,"At the request of any Party, the Parties will negotiate and attempt to reach agreement in respect of:",governance social service,request party party negotiate attempt reach agreement respect
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,97.(0)(a),exchanging information for the purpose of avoiding double payments and related matters; and,governance social service,exchanging information purpose avoiding double payment related matter
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,97.(0)(b),administration and delivery by a Tsawwassen Institution of federal and provincial social services and programs for individuals residing on Tsawwassen Lands.,governance social service,administration delivery institution federal provincial social service program individual residing land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Social Services,98.,Tsawwassen Laws under clause 94 may require individuals collecting income assistance from a Tsawwassen Institution to participate in work programs or other similar programs.,governance social service,law clause may require individual collecting income assistance institution participate work program similar program
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Family Development Services,99.,Tsawwassen Government may make laws in respect of Family Development Services provided by a Tsawwassen Institution on Tsawwassen Lands.,governance family development service,government may make law respect family development service provided institution land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Family Development Services,100.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 99.,governance family development service,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,101.,"Tsawwassen Government may make laws in respect of the prohibition of, and the terms and conditions for, the sale, exchange, possession, manufacture or consumption of liquor, on Tsawwassen Lands.",governance liquor control,government may make law respect prohibition term condition sale exchange possession manufacture consumption liquor land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,102.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 101.,governance liquor control,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,103.,"Tsawwassen First Nation, its agents and assignees have:",governance liquor control,agent assignee
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,103.(0)(a),the exclusive right to sell liquor on Tsawwassen Lands in accordance with Federal and Provincial Law; and,governance liquor control,exclusive right sell liquor land accordance federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,103.(0)(b),"the right to purchase liquor from the British Columbia Liquor Distribution Branch, or its successors, in accordance with Federal and Provincial Law.",governance liquor control,right purchase liquor british columbia liquor distribution branch successor accordance federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,104.,"British Columbia will approve an application made, in accordance with Provincial Law, by Tsawwassen First Nation, its agents or assignees for a licence, permit, or other authority to sell liquor on Tsawwassen Lands.",governance liquor control,british columbia approve application made accordance provincial law agent assignee licence permit authority sell liquor land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,105.,"Despite subclause 103.a, if Tsawwassen First Nation consents, British Columbia may issue to a person other than Tsawwassen First Nation, its agents or assignees a licence, permit, or other authority to sell liquor on Tsawwassen Land.",governance liquor control,despite subclause consent british columbia may issue person agent assignee licence permit authority sell liquor land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Liquor Control,106.,"British Columbia will, in accordance with Provincial Law, authorize persons designated by Tsawwassen First Nation to approve or deny applications for special occasion licences or temporary permits to sell liquor on Tsawwassen Lands.",governance liquor control,british columbia accordance provincial law authorize person designated approve deny application special occasion licence temporary permit sell liquor land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Solemnization of Marriages,107.,Tsawwassen Government may make laws in respect of solemnization of marriages within British Columbia by individuals designated by Tsawwassen First Nation to solemnize marriages.,governance solemnization marriage,government may make law respect solemnization marriage within british columbia individual designated solemnize marriage
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Solemnization of Marriages,108.,Individuals designated by Tsawwassen First Nation to solemnize marriages:	,governance solemnization marriage,individual designated solemnize marriage
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Solemnization of Marriages,108.(0)(a),will be appointed by British Columbia as individuals authorized to solemnize marriages; and,governance solemnization marriage,appointed british columbia individual authorized solemnize marriage
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Solemnization of Marriages,108.(0)(b),"have the authority to solemnize marriages under Provincial Law and Tsawwassen Law, and have all the associated rights, duties and responsibilities of a marriage commissioner under the provincial Marriage Act.",governance solemnization marriage,authority solemnize marriage provincial law law associated right duty responsibility marriage commissioner provincial marriage act
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Solemnization of Marriages,109.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 107.,governance solemnization marriage,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Judicial Proceedings in Respect of Matrimonial Property,110.,"Tsawwassen First Nation has standing in any judicial proceedings in which the treatment of interests in Tsawwassen Lands upon the breakdown of a marriage involving at least one Tsawwassen Member is in dispute, and the court will consider any evidence and representations in respect of Tsawwassen Law which may restrict the alienation of Tsawwassen Lands to Tsawwassen Members in addition to any other matters it is required by law to consider.",governance judicial proceeding respect matrimonial property,standing judicial proceeding treatment interest land upon breakdown marriage involving least one member dispute court consider evidence representation respect law may restrict alienation land member addition matter required law consider
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Judicial Proceedings in Respect of Matrimonial Property,111.,The participation of Tsawwassen First Nation in proceedings referred to in clause 110 will be in accordance with the applicable rules of court and will not affect the ability of the court to control its process.,governance judicial proceeding respect matrimonial property,participation proceeding referred clause accordance applicable rule court affect ability court control process
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Care,112.,Tsawwassen Government may make laws in respect of Child Care services on Tsawwassen Lands.,governance child care,government may make law respect child care service land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Child Care,113.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 112.,governance child care,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,114.,Tsawwassen First Nation has:,governance emergency preparedness,
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,114.(0)(a),"the rights, powers, duties and obligations; and",governance emergency preparedness,right power duty obligation
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,114.(0)(b),"the protections, immunities and limitations in respect of liability, of a local authority under Federal and Provincial Law in respect of emergency preparedness and emergency measures on Tsawwassen Lands.",governance emergency preparedness,protection immunity limitation respect liability local authority federal provincial law respect emergency preparedness emergency measure land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,115.,"Tsawwassen Government may make laws in respect of the rights, powers, duties, and obligations of Tsawwassen First Nation under clause 114.",governance emergency preparedness,government may make law respect right power duty obligation clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,116.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 115.,governance emergency preparedness,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,117.,"For greater certainty, Tsawwassen First Nation may declare a state of local emergency, and exercise the powers of a local authority in respect of local emergencies in accordance with Federal and Provincial Law in respect of emergency measures, but any declaration and any exercise of those powers is subject to the authority of Canada and British Columbia set out in that Federal and Provincial Law.",governance emergency preparedness,greater certainty may declare state local emergency exercise power local authority respect local emergency accordance federal provincial law respect emergency measure declaration exercise power subject authority canada british columbia set federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,118.,Nothing in this Agreement affects the authority of:,governance emergency preparedness,nothing agreement affect authority
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,118.(0)(a),Canada to declare a national emergency; or,governance emergency preparedness,canada declare national emergency
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Emergency Preparedness,118.(0)(b),"British Columbia to declare a provincial emergency, in accordance with Federal or Provincial Law.",governance emergency preparedness,british columbia declare provincial emergency accordance federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,119.,"Tsawwassen Government may make laws in respect of the regulation, licensing, and prohibition of businesses on Tsawwassen Lands, which laws may impose licence fees or other fees.",governance regulation business,government may make law respect regulation licensing prohibition business land law may impose licence fee fee
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,120.,"For greater certainty, the authority to make laws under clause 119 includes the authority to prohibit:	",governance regulation business,greater certainty authority make law clause includes authority prohibit
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,120.(0)(a),"a public show, exhibition, carnival, or performance of any kind or in any particular location;",governance regulation business,public show exhibition carnival performance kind particular location
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,120.(0)(b),the operation of places of amusement to which the public has access; and,governance regulation business,operation place amusement public access
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,120.(0)(c),"professional boxing, professional wrestling and other professional athletic contests.",governance regulation business,professional boxing professional wrestling professional athletic contest
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,121.,"For greater certainty, the authority to make laws under clause 119 does not include the authority to make laws in respect of the accreditation, certification, or professional conduct of professions and trades except as provided in clauses 77, 78 and 80.",governance regulation business,greater certainty authority make law clause include authority make law respect accreditation certification professional conduct profession trade except provided clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Regulation of Business,122.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 119.,governance regulation business,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Buildings and Structures,123.,The British Columbia Building Code applies to Tsawwassen Lands.,governance building structure,british columbia building code applies land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Buildings and Structures,124.,"Tsawwassen Government may make laws in respect of buildings and structures on Tsawwassen Lands, but Tsawwassen Laws must not establish standards for buildings or structures to which the British Columbia Building Code applies that are additional to or different from the standards established by the British Columbia Building Code.",governance building structure,government may make law respect building structure land law must establish standard building structure british columbia building code applies additional different standard established british columbia building code
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Buildings and Structures,125.,"At the request of Tsawwassen First Nation, British Columbia will negotiate and attempt to reach an agreement to enable Tsawwassen Government to establish standards for buildings or structures that are additional to or different from the standards established by the British Columbia Building Code.",governance building structure,request british columbia negotiate attempt reach agreement enable government establish standard building structure additional different standard established british columbia building code
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Buildings and Structures,126.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 124.,governance building structure,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Public Works,127.,Tsawwassen Government may make laws in respect of public works and related services on Tsawwassen Lands.,governance public work,government may make law respect public work related service land
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Public Works,128.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 127.,governance public work,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Public Works,128.,"Traffic, Parking, Transportation and Highways",governance public work,traffic parking transportation highway
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Public Works,129.,"Tsawwassen Government may make laws in respect of traffic, parking, transportation and highways on Tsawwassen Lands to the same extent as Local Governments have authority to make laws in respect of traffic, parking, transportation and highways in municipalities in British Columbia.",governance public work,government may make law respect traffic parking transportation highway land extent local government authority make law respect traffic parking transportation highway municipality british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Public Works,129.,"
130. A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 129.",governance public work,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,"Public Order, Peace and Safety",131.,"Tsawwassen Government may make laws in respect of the regulation, control or prohibition of any actions, activities or undertakings on Tsawwassen Lands that constitute, or may constitute, a nuisance, a trespass, a danger to public health, or a threat to public order, peace or safety including:",governance public order peace safety,government may make law respect regulation control prohibition action activity undertaking land constitute may constitute nuisance trespass danger public health threat public order peace safety including
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,"Public Order, Peace and Safety",131.(0)(a),in respect of animals;,governance public order peace safety,respect animal
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,"Public Order, Peace and Safety",131.(0)(b),"requirements regarding the discharge of firearms, the use of bows and arrows, knives and other weapons, firecrackers, fireworks, explosives; and",governance public order peace safety,requirement regarding discharge firearm use bow arrow knife weapon firecracker firework explosive
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,"Public Order, Peace and Safety",131.(0)(c),"public games, sports, races and athletic contests.",governance public order peace safety,public game sport race athletic contest
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,"Public Order, Peace and Safety",132.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 131.,governance public order peace safety,federal provincial law prevails extent conflict law made clause
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Penalties,133.,"Subject to clauses 134, 135 and 136, and clause 6 of the Taxation chapter, a Tsawwassen Law may provide for the imposition of penalties, including fines, restitution and imprisonment, for the violation of Tsawwassen Law.",governance penalty,subject clause clause taxation law may provide imposition penalty including fine restitution imprisonment violation law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Penalties,134.,"Subject to clause 135, and clause 6 of the Taxation chapter, a Tsawwassen Law may provide for a fine of up to ten thousand dollars ($10,000) or the general limit for summary conviction offences under section 787 of the Criminal Code, whichever is greater.",governance penalty,subject clause clause taxation law may provide fine ten thousand dollar general limit summary conviction offence criminal code whichever greater
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Penalties,135.,A Tsawwassen Law in respect of the protection of the Environment may provide for a fine that is not greater than that imposed for comparable offences punishable upon summary conviction under the Canadian Environmental Protection Act.,governance penalty,law respect protection environment may provide fine greater imposed comparable offence punishable upon summary conviction canadian environmental protection act
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Penalties,136.,"Subject to clause 6 of the Taxation chapter, a Tsawwassen Law may provide for a term of imprisonment for a violation of a Tsawwassen Law that is not greater than the general limit for summary conviction offences under section 787 of the Criminal Code.",governance penalty,subject clause taxation law may provide term imprisonment violation law greater general limit summary conviction offence criminal code
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adoption of Federal or Provincial Laws,137.,Tsawwassen Government may adopt Federal or Provincial Law in respect of matters within Tsawwassen Government law-making authority set out in this Agreement.,governance adoption federal provincial law,government may adopt federal provincial law respect matter within government lawmaking authority set agreement
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,138.,Tsawwassen First Nation is responsible for any enforcement of Tsawwassen Law.,governance enforcement law,responsible enforcement law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,139.,"At the request of Tsawwassen First Nation, to the extent of their respective jurisdictions, the Parties will negotiate and attempt to reach agreement in respect of the enforcement of Tsawwassen Law by federal or provincial enforcement officials or police forces.",governance enforcement law,request extent respective jurisdiction party negotiate attempt reach agreement respect enforcement law federal provincial enforcement official police force
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,140.,Tsawwassen Government may make laws for the enforcement of Tsawwassen Law including the appointment of officials to enforce Tsawwassen Law. Powers of enforcement for those officials will not exceed those provided by Federal or Provincial Law for enforcing similar laws in British Columbia.,governance enforcement law,government may make law enforcement law including appointment official enforce law power enforcement official exceed provided federal provincial law enforcing similar law british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,141.,Tsawwassen Government law-making authority does not include:,governance enforcement law,government lawmaking authority include
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,141.(0)(a),the authority to establish a police force;,governance enforcement law,authority establish police force
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,141.(0)(b),authorizing the carriage or use of firearms by enforcement officials; or,governance enforcement law,authorizing carriage use firearm enforcement official
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,141.(0)(c),the authority to establish a court.,governance enforcement law,authority establish court
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,142.,Nothing in this Agreement prevents Tsawwassen First Nation from establishing a police force under Provincial Law.,governance enforcement law,nothing agreement prevents establishing police force provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,143.,"After receiving a written request from Tsawwassen First Nation, the Parties will discuss and explore options for the establishment of a court, other than a provincial court with inherent jurisdiction or a federal court, to adjudicate offences and other matters arising under Tsawwassen Laws or laws of other First Nation Governments in British Columbia.",governance enforcement law,receiving written request party discus explore option establishment court provincial court inherent jurisdiction federal court adjudicate offence matter arising law law government british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,144.,"If Tsawwassen First Nation appoints officials to enforce Tsawwassen Law, Tsawwassen First Nation will:	",governance enforcement law,appoints official enforce law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,144.(0)(a),ensure that any Tsawwassen First Nation enforcement officials are appropriately trained to carry out their duties having regard to training requirements for other enforcement officers carrying out similar duties in British Columbia; and,governance enforcement law,ensure enforcement official appropriately trained carry duty regard training requirement enforcement officer carrying similar duty british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,144.(0)(b),establish procedures for responding to complaints against Tsawwassen First Nation enforcement officials.,governance enforcement law,establish procedure responding complaint enforcement official
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,145.,A Federal or Provincial Law prevails to the extent of a Conflict with a Tsawwassen Law made under clause 140.,governance enforcement law,federal provincial law prevails extent conflict law made clause
