agreement,year,provisionNum,part,section,provisionText
Anishinabek Nation Governance Agreement,2019,11.10,Chapter 11,Conflict of Laws,"In the event of a Conflict between a federal law and this Agreement, this Agreement prevails to the extent of the Conflict."
Anishinabek Nation Governance Agreement,2019,11.11,Chapter 11,Conflict of Laws,"In the event of a Conflict between the federal legislation giving effect to this Agreement and any other federal law, the federal legislation giving effect to this Agreement prevails to the extent of the Conflict."
Anishinabek Nation Governance Agreement,2019,11.12,Chapter 11,Canada's International Legal Obligations,"Prior to expressing consent to be bound by an International Treaty which would give rise to a new International Legal Obligation, compliance with which may adversely affect a right of a First Nation or the Anishinabek Nation under this Agreement, Canada will consult with the First Nation or the Anishinabek Nation with respect to the International Legal Obligation, either separately or through a forum that Canada determines is appropriate."
Anishinabek Nation Governance Agreement,2019,11.13,Chapter 11,Canada's International Legal Obligations,"Where Canada informs a First Nation or the Anishinabek Nation that a law or other exercise of authority of that First Nation or the Anishinabek Nation under this Agreement will adversely affect Canada's ability to comply with an International Legal Obligation, that First Nation or the Anishinabek Nation and Canada will discuss how the law or other exercise of authority could be modified so that Canada is able to comply with the International Legal Obligation."
Anishinabek Nation Governance Agreement,2019,11.14,Chapter 11,Canada's International Legal Obligations,"Where Canada's compliance with an International Legal Obligation is under consideration by an International Tribunal as a result of a law or other exercise of authority of a First Nation or the Anishinabek Nation under this Agreement, Canada will notify the First Nation or the Anishinabek Nation. Further, Canada and that First Nation or the Anishinabek Nation will discuss the development of the position to be taken by Canada before the International Tribunal regarding the law or other exercise of authority of the First Nation or the Anishinabek Nation. If requested by Canada, the First Nation and the Anishinabek Nation will assist Canada in the preparation of Canada's position, including by providing documents and witnesses in relation to the law or other exercise of authority of the First Nation or the Anishinabek Nation. The specific means of participation will be discussed by Canada and the First Nation or the Anishinabek Nation."
Anishinabek Nation Governance Agreement,2019,11.15,Chapter 11,Canada's International Legal Obligations,"If there is a finding by an International Tribunal of non-compliance by Canada with an International Legal Obligation attributable to a law or other exercise of authority of a First Nation or the Anishinabek Nation under this Agreement, the First Nation or the Anishinabek Nation will, at the request of Canada, take such measures as may be necessary to enable Canada to comply with the International Legal Obligation."
Anishinabek Nation Governance Agreement,2019,12.1,Chapter 12,Relationship Between this Governance Agreement and the Anishinabek Nation Education Agreement,This Agreement and the Anishinabek Nation Education Agreement are intended to operate concurrently.
Anishinabek Nation Governance Agreement,2019,12.2,Chapter 12,Relationship Between this Governance Agreement and the Anishinabek Nation Education Agreement,A First Nation that is a party to this Agreement and to the Anishinabek Nation Education Agreement will exercise its law-making powers and other authorities under the Anishinabek Nation Education Agreement through its First Nation Government.
Anishinabek Nation Governance Agreement,2019,12.3,Chapter 12,Relationship Between this Governance Agreement and the Anishinabek Nation Education Agreement,"As soon as practicable after the Effective Date, the Participating First Nations of the Anishinabek Nation Education Agreement and the First Nations and the Anishinabek Nation who are party to this Agreement will:"
Anishinabek Nation Governance Agreement,2019,12.3(a),Chapter 12,Relationship Between this Governance Agreement and the Anishinabek Nation Education Agreement,"address education and operational matters, including representation within the structures of the Anishinabek Nation Government"
Anishinabek Nation Governance Agreement,2019,12.3(b),Chapter 12,Relationship Between this Governance Agreement and the Anishinabek Nation Education Agreement,"take measures to avoid the duplication of activities, functions and processes relating to the implementation of this Agreement and the Anishinabek Nation Education Agreement"
Anishinabek Nation Governance Agreement,2019,12.4,Chapter 12,Relationship Between this Governance Agreement and the Anishinabek Nation Education Agreement,"In the event of a Conflict between this Agreement and the Anishinabek Nation Education Agreement, this Agreement will prevail to the extent of the Conflict."
Anishinabek Nation Governance Agreement,2019,12.5,Chapter 12,Fiscal Agreement,The first subsequent Anishinabek Nation Fiscal Agreement will amalgamate the fiscal agreements for this Agreement and the Anishinabek Nation Education Fiscal Transfer Agreement into a single fiscal agreement.
Anishinabek Nation Governance Agreement,2019,13.1,Chapter 13,Future Negotiations,"The Parties may agree to negotiate additional self-government agreements to recognize the exercise of law-making powers or other authorities by the First Nations or the Anishinabek Nation in areas not addressed in this Agreement, including:"
Anishinabek Nation Governance Agreement,2019,13.1(a),Chapter 13,Future Negotiations,social services
Anishinabek Nation Governance Agreement,2019,13.1(b),Chapter 13,Future Negotiations,administration of justice
Anishinabek Nation Governance Agreement,2019,13.1(c),Chapter 13,Future Negotiations,health
Anishinabek Nation Governance Agreement,2019,13.1(d),Chapter 13,Future Negotiations,lands and natural resource management
Anishinabek Nation Governance Agreement,2019,13.1(e),Chapter 13,Future Negotiations,labour and training
Anishinabek Nation Governance Agreement,2019,13.1(f),Chapter 13,Future Negotiations,marriage
Anishinabek Nation Governance Agreement,2019,13.1(g),Chapter 13,Future Negotiations,divorce
Anishinabek Nation Governance Agreement,2019,13.1(h),Chapter 13,Future Negotiations,"economic development including, the licensing, regulation and operation of businesses"
Anishinabek Nation Governance Agreement,2019,13.1(i),Chapter 13,Future Negotiations,public works and infrastructure
Anishinabek Nation Governance Agreement,2019,13.1(j),Chapter 13,Future Negotiations,housing
Anishinabek Nation Governance Agreement,2019,13.1(k),Chapter 13,Future Negotiations,Indian monies
Anishinabek Nation Governance Agreement,2019,13.1(l),Chapter 13,Future Negotiations,wills and estates
Anishinabek Nation Governance Agreement,2019,13.1(m),Chapter 13,Future Negotiations,emergency preparedness
Anishinabek Nation Governance Agreement,2019,13.1(n),Chapter 13,Future Negotiations,taxation
Anishinabek Nation Governance Agreement,2019,13.1(o),Chapter 13,Future Negotiations,local traffic and transportation
Anishinabek Nation Governance Agreement,2019,13.1(p),Chapter 13,Future Negotiations,"environmental protection, conservation and assessment"
Anishinabek Nation Governance Agreement,2019,13.1(q),Chapter 13,Future Negotiations,policing
Anishinabek Nation Governance Agreement,2019,13.1(r),Chapter 13,Future Negotiations,any other matters agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,13.2,Chapter 13,Future Negotiations,"When any Party seeks to negotiate a self-government agreement contemplated by section 13.1, that Party will notify the other Parties, and, where there is an agreement to negotiate, the Parties will meet as soon as is practicable to commence the negotiations."
Anishinabek Nation Governance Agreement,2019,13.3,Chapter 13,Negotiation Principles,"In the negotiation of a self-government agreement pursuant to section 13.1, the Parties will:"
Anishinabek Nation Governance Agreement,2019,13.3(a),Chapter 13,Negotiation Principles,negotiate in good faith
Anishinabek Nation Governance Agreement,2019,13.3(b),Chapter 13,Negotiation Principles,"provide to 1 another, in a timely manner, policy, research, program information or documentation that is relevant to the negotiation of the agreement, except that which the Parties are not required to disclose under the exercise of any privilege or any law"
Anishinabek Nation Governance Agreement,2019,13.3(c),Chapter 13,Negotiation Principles,jointly undertake to seek ways and means to address the resource requirements in order to ensure that each Party effectively participates in the negotiation of the agreement
Anishinabek Nation Governance Agreement,2019,13.3(d),Chapter 13,Negotiation Principles,use reasonable efforts to build consensus and to focus the negotiations on common interests
Anishinabek Nation Governance Agreement,2019,13.3(e),Chapter 13,Negotiation Principles,participate as full and equal partners
Anishinabek Nation Governance Agreement,2019,13.3(f),Chapter 13,Negotiation Principles,"take into consideration gender equity and other factors, including race and ethnicity, religion, age and mental or physical disability"
Anishinabek Nation Governance Agreement,2019,13.3(g),Chapter 13,Negotiation Principles,negotiate with 1 another based on the principle of mutual respect
Anishinabek Nation Governance Agreement,2019,13.4,Chapter 13,Negotiation Principles,"Any agreement concluded pursuant to section 13.1, will include, among other things:"
Anishinabek Nation Governance Agreement,2019,13.4(a),Chapter 13,Negotiation Principles,a description of the law-making powers or other authorities to be exercised by the First Nations or the Anishinabek Nation
Anishinabek Nation Governance Agreement,2019,13.4(b),Chapter 13,Negotiation Principles,rules to govern the relationship between laws
Anishinabek Nation Governance Agreement,2019,13.4(c),Chapter 13,Negotiation Principles,the identification of any provisions of the Indian Act or other legislation that will no longer apply
Anishinabek Nation Governance Agreement,2019,13.4(d),Chapter 13,Negotiation Principles,any other matter agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,13.5,Chapter 13,Negotiation Principles,"Except as agreed to in writing by the Parties, a self-government agreement negotiated pursuant to section 13.1 will be part of this Agreement and will be added as a Schedule to this Agreement."
Anishinabek Nation Governance Agreement,2019,13.6,Chapter 13,Negotiation Principles,"Prior to the approval of future self-government agreements negotiated pursuant to section 13.1, the Anishinabek Nation Government and Canada will negotiate such amendments as may be required to this Agreement and the Anishinabek Nation Fiscal Agreement."
Anishinabek Nation Governance Agreement,2019,13.7,Chapter 13,Negotiation Principles,The Parties agree that subject matters for future negotiations that may affect areas of provincial jurisdiction may require the participation of Ontario.
Anishinabek Nation Governance Agreement,2019,14.1,Chapter 14,Non-Substantive Amendments Prior to Effective Date ,"Following the ratification of this Agreement by the First Nations, but prior to the Effective Date, the Parties may agree in writing to non-substantive amendments to this Agreement, without a requirement for ratification of these amendments by the First Nations."
Anishinabek Nation Governance Agreement,2019,14.2,Chapter 14,Amendment of this Agreement,This Agreement may only be amended in writing by the Parties.
Anishinabek Nation Governance Agreement,2019,14.3,Chapter 14,Amendment of this Agreement,The consent to any amendment will be effected in the following order:
Anishinabek Nation Governance Agreement,2019,14.3(a),Chapter 14,Amendment of this Agreement,"in the case of the First Nations and the Anishinabek Nation, by a Grand Council Resolution passed by a majority of the First Nations"
Anishinabek Nation Governance Agreement,2019,14.3(b),Chapter 14,Amendment of this Agreement,"in the case of Canada, by order of the Governor-in-Council and, if required, the enactment of federal legislation giving effect to the amendment"
Anishinabek Nation Governance Agreement,2019,14.4,Chapter 14,Amendment of this Agreement,An amendment to this Agreement takes effect on a date agreed to in writing by the Parties.
Anishinabek Nation Governance Agreement,2019,14.5,Chapter 14,Addition of a First Nation as a Party after the Effective Date,"Subject to section 14.6, this Agreement may be amended to include a First Nation who is not a Party to this Agreement as of the Effective Date."
Anishinabek Nation Governance Agreement,2019,14.6,Chapter 14,Addition of a First Nation as a Party after the Effective Date,A First Nation seeking to be a Party to this Agreement will be required to follow the ratification process set out in sections 15.2 to 15.7.
Anishinabek Nation Governance Agreement,2019,14.7,Chapter 14,Addition of a First Nation as a Party after the Effective Date,"Prior to the ratification of this Agreement by a First Nation referred to in section 14.5, the Parties will negotiate such amendments as may be required to the Anishinabek Nation Fiscal Agreement or take any necessary steps to add a First Nation as a Party to this Agreement."
Anishinabek Nation Governance Agreement,2019,15.1,Chapter 15,Eligible Voter,"In this Chapter and in the ratification protocol and any voting guidelines, ""Eligible Voter"" means a person:"
Anishinabek Nation Governance Agreement,2019,15.1(a),Chapter 15,Eligible Voter,who is at least 18 years of age by the last day of voting period
Anishinabek Nation Governance Agreement,2019,15.1(b),Chapter 15,Eligible Voter,"whose name appears on the ""band list"" as defined in the Indian Act of a First Nation that is participating in a ratification vote or who is entitled to have their name appear on the ""band list"" of that First Nation"
Anishinabek Nation Governance Agreement,2019,15.2,Chapter 15,General Principles,"The process to be used by each First Nation to ratify this Agreement is set out in the ratification protocol and will be guided by, among other things, the following principles:"
Anishinabek Nation Governance Agreement,2019,15.2(a),Chapter 15,General Principles,openness and transparency
Anishinabek Nation Governance Agreement,2019,15.2(b),Chapter 15,General Principles,opportunities for Eligible Voters of a First Nation to participate in the ratification of the Agreement
Anishinabek Nation Governance Agreement,2019,15.2(c),Chapter 15,General Principles,access to information
Anishinabek Nation Governance Agreement,2019,15.3,Chapter 15,General Principles,"Prior to the ratification vote being conducted, each First Nation will take reasonable steps to inform its Eligible Voters of:"
Anishinabek Nation Governance Agreement,2019,15.3(a),Chapter 15,General Principles,their right to vote and how that right can be exercised
Anishinabek Nation Governance Agreement,2019,15.3(b),Chapter 15,General Principles,"this Agreement, the Anishinabek Nation Fiscal Agreement and the Implementation Plan"
Anishinabek Nation Governance Agreement,2019,15.4,Chapter 15,Ballot Question,A vote by secret ballot shall be held among all Eligible Voters on the Ballot question defined as follows:
Anishinabek Nation Governance Agreement,2019,15.4,Chapter 15,Ballot Question,"As a Voter of the (First Nation Name), do you:"
Anishinabek Nation Governance Agreement,2019,15.4,Chapter 15,Ballot Question,approve the proposed Anishinabek Nation Governance Agreement and authorize the Ogiimah and council to execute the Agreement?
Anishinabek Nation Governance Agreement,2019,15.4,Chapter 15,Ballot Question,Yes ( )
Anishinabek Nation Governance Agreement,2019,15.4,Chapter 15,Ballot Question,No ( )
Anishinabek Nation Governance Agreement,2019,15.5,Chapter 15,Ratification Threshold,"Ratification of this Agreement requires a minimum of 25% plus 1 of a First Nation's Eligible Voters vote ""Yes"" and those who vote ""Yes"" represent a majority of those who voted"
Anishinabek Nation Governance Agreement,2019,15.6,Chapter 15,Ratification Threshold,"Notwithstanding section 15.5, where the minimum of 25% plus 1 is not achieved but a majority of those who voted, voted ""Yes"", the First Nation may call a second vote within a timeframe agreed to by the Parties:"
Anishinabek Nation Governance Agreement,2019,15.6(a),Chapter 15,Ratification Threshold,"where there are more ""Yes"" votes than ""No"" votes in the second vote, the First Nation is deemed to have ratified this Agreement pursuant to this Chapter"
Anishinabek Nation Governance Agreement,2019,15.6(b),Chapter 15,Ratification Threshold,the ratification protocol will apply to the second vote with necessary modifications as agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,15.7,Chapter 15,Ratification Committee,The Parties will establish a Ratification Committee consisting of 1 individual appointed by the First Nations and 1 individual appointed by Canada unless otherwise agreed to in writing by the Parties.
Anishinabek Nation Governance Agreement,2019,15.8,Chapter 15,Ratification Committee,The Ratification Committee will oversee the conduct of the ratification process set out in the protocol.
Anishinabek Nation Governance Agreement,2019,15.9,Chapter 15,Ratification Committee,"The Parties will determine the procedures and rules for the Ratification Committee to implement the ratification vote, which shall be in accordance with the principles of natural justice."
Anishinabek Nation Governance Agreement,2019,15.10,Chapter 15,Communicating Results of the First Nations' Votes,"Prior to the ratification vote, the Parties will prepare a joint communications strategy for how the results of the ratification votes will be shared."
Anishinabek Nation Governance Agreement,2019,15.11,Chapter 15,Communicating Results of the First Nations' Votes,"As soon as practicable after the last day of the ratification vote, the Ratification Committee will provide a written report to the Parties setting out the official results of each First Nation's ratification vote."
Anishinabek Nation Governance Agreement,2019,15.12,Chapter 15,Communicating Results of the First Nations' Votes,The authorized representatives of the Anishinabek Nation and Canada will meet within 21 days after the ratification vote to discuss any implications and any further course of action.
Anishinabek Nation Governance Agreement,2019,15.13,Chapter 15,Ratification by Canada,"Following ratification by the First Nations, a Minister authorised to do so will seek the approval to:"
Anishinabek Nation Governance Agreement,2019,15.13(a),Chapter 15,Ratification by Canada,sign this Agreement and the Anishinabek Nation Fiscal Agreement
Anishinabek Nation Governance Agreement,2019,15.13(b),Chapter 15,Ratification by Canada,introduce legislation in Parliament to give effect to this Agreement
Anishinabek Nation Governance Agreement,2019,15.14,Chapter 15,Ratification by Canada,Canada will have ratified this Agreement when the federal legislation giving legal effect to this Agreement comes into force.
Anishinabek Nation Governance Agreement,2019,15.15,Chapter 15,Cost of Ratification,Canada will pay the costs associated with the ratification of this Agreement in an amount agreed upon by the Anishinabek Nation and Canada prior to the commencement of the ratification process.
Anishinabek Nation Governance Agreement,2019,15.16,Chapter 15,Consultation on Federal Legislation,Canada will consult with the First Nations in the preparation of the federal legislation by providing:
Anishinabek Nation Governance Agreement,2019,15.16(a),Chapter 15,Consultation on Federal Legislation,drafts of the legislation
Anishinabek Nation Governance Agreement,2019,15.16(b),Chapter 15,Consultation on Federal Legislation,a reasonable opportunity for the First Nations to present their comments on the draft legislation
Anishinabek Nation Governance Agreement,2019,15.16(c),Chapter 15,Consultation on Federal Legislation,a timely written response to any comments received from the First Nations
Anishinabek Nation Governance Agreement,2019,15.17,Chapter 15,Consultation on Federal Legislation,Canada will consult with the Anishinabek Nation on any future amendments that may be required to the federal legislation that gives effect to this Agreement.
Anishinabek Nation Governance Agreement,2019,15.18,Chapter 15,Approval of Future Self-Government Agreements,"Except as agreed to in writing by the Parties, future self-government agreements will be approved in accordance with this Agreement."
Anishinabek Nation Governance Agreement,2019,16.1,Chapter 16,Shared Commitment of the Parties,The Parties are committed to implementing this Agreement by carrying out their respective obligations under this Agreement.
Anishinabek Nation Governance Agreement,2019,16.2,Chapter 16,Shared Commitment of the Parties,"The Parties will share, in a timely manner, data and information reasonably required for purposes of implementing and monitoring this Agreement."
Anishinabek Nation Governance Agreement,2019,16.3,Chapter 16,Shared Commitment of the Parties,To guide the implementation of this Agreement the Parties have developed an Implementation Plan.
Anishinabek Nation Governance Agreement,2019,16.4,Chapter 16,Term of the Implementation Plan,The term of the Implementation Plan is 10 years from the Effective Date and may be extended for an additional period as agreed to in writing by the Anishinabek Nation and Canada.
Anishinabek Nation Governance Agreement,2019,16.5,Chapter 16,The Implementation Plan,The Implementation Plan:
Anishinabek Nation Governance Agreement,2019,16.5(a),Chapter 16,The Implementation Plan,identifies the obligations of the Parties in this Agreement
Anishinabek Nation Governance Agreement,2019,16.5(b),Chapter 16,The Implementation Plan,identifies the activities to be undertaken to fulfill those obligations and the responsible Party
Anishinabek Nation Governance Agreement,2019,16.5(c),Chapter 16,The Implementation Plan,identifies the time frame for the completion of implementation activities
Anishinabek Nation Governance Agreement,2019,16.5(d),Chapter 16,The Implementation Plan,addresses other matters agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,16.6,Chapter 16,Status of the Implementation Plan,The Implementation Plan:
Anishinabek Nation Governance Agreement,2019,16.6(a),Chapter 16,Status of the Implementation Plan,does not form part of this Agreement
Anishinabek Nation Governance Agreement,2019,16.6(b),Chapter 16,Status of the Implementation Plan,is not a contract between the Parties
Anishinabek Nation Governance Agreement,2019,16.6(c),Chapter 16,Status of the Implementation Plan,"is not a treaty within the meaning of section 35 of the Constitution Act, 1982"
Anishinabek Nation Governance Agreement,2019,16.6(d),Chapter 16,Status of the Implementation Plan,does not alter any rights or obligations under this Agreement
Anishinabek Nation Governance Agreement,2019,16.6(e),Chapter 16,Status of the Implementation Plan,will not create legal obligations that are binding on the Parties
Anishinabek Nation Governance Agreement,2019,16.6(f),Chapter 16,Status of the Implementation Plan,will not be used to limit or interpret this Agreement
Anishinabek Nation Governance Agreement,2019,16.6(g),Chapter 16,Status of the Implementation Plan,will not preclude any Party from asserting that other obligations exist under this Agreement even though they are not set out in the Implementation Plan
Anishinabek Nation Governance Agreement,2019,16.7,Chapter 16,Establishment and Role of the Implementation and Operations Committee,"On the Effective Date, the Implementation and Operations Committee will be established comprised of 3 representatives: 1 for Canada, 1 for the First Nations and 1 for the Anishinabek Nation."
Anishinabek Nation Governance Agreement,2019,16.8,Chapter 16,Establishment and Role of the Implementation and Operations Committee,The Implementation and Operations Committee will:
Anishinabek Nation Governance Agreement,2019,16.8(a),Chapter 16,Establishment and Role of the Implementation and Operations Committee,monitor and assess the implementation of this Agreement and the Anishinabek Nation Fiscal Agreement
Anishinabek Nation Governance Agreement,2019,16.8(b),Chapter 16,Establishment and Role of the Implementation and Operations Committee,identify any implementation issues and provide advice and recommendations to the Parties on ways implementation can be strengthened including whether any amendments to this Agreement or the Anishinabek Nation Fiscal Agreement should be considered
Anishinabek Nation Governance Agreement,2019,16.8(c),Chapter 16,Establishment and Role of the Implementation and Operations Committee,"attempt to resolve implementation issues informally, to prevent or minimize disputes"
Anishinabek Nation Governance Agreement,2019,16.8(d),Chapter 16,Establishment and Role of the Implementation and Operations Committee,meet at the request of a Party to assess impacts and recommend steps that may be taken to address a situation where a Party may be unable to meet an obligation under this Agreement
Anishinabek Nation Governance Agreement,2019,16.8(e),Chapter 16,Establishment and Role of the Implementation and Operations Committee,amend the Implementation Plan by agreement in writing
Anishinabek Nation Governance Agreement,2019,16.8(f),Chapter 16,Establishment and Role of the Implementation and Operations Committee,ensure that an annual update on the implementation of this Agreement is prepared
Anishinabek Nation Governance Agreement,2019,16.8(g),Chapter 16,Establishment and Role of the Implementation and Operations Committee,establish the procedures and rules to govern its operation
Anishinabek Nation Governance Agreement,2019,16.8(h),Chapter 16,Establishment and Role of the Implementation and Operations Committee,establish working groups asrequired
Anishinabek Nation Governance Agreement,2019,16.8(i),Chapter 16,Establishment and Role of the Implementation and Operations Committee,make decisions byunanimous agreement
Anishinabek Nation Governance Agreement,2019,16.8(j),Chapter 16,Establishment and Role of the Implementation and Operations Committee,meet annually or more often as required
Anishinabek Nation Governance Agreement,2019,16.8(k),Chapter 16,Establishment and Role of the Implementation and Operations Committee,seek advice or support as required
Anishinabek Nation Governance Agreement,2019,16.8(l),Chapter 16,Establishment and Role of the Implementation and Operations Committee,operate for the term of the Implementation Plan or any other period agreed to in writing by the Anishinabek Nation and Canada
Anishinabek Nation Governance Agreement,2019,16.8(m),Chapter 16,Establishment and Role of the Implementation and Operations Committee,address any other matters as agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,16.9,Chapter 16,Establishment and Role of the Implementation and Operations Committee,Each Party is responsible for its own costs of participation in the Implementation and Operations Committee.
Anishinabek Nation Governance Agreement,2019,16.10,Chapter 16,Establishment and Role of the Implementation and Operations Committee,Canada will make the annual update provided for in sub-section 16.8(f) publicly available.
Anishinabek Nation Governance Agreement,2019,16.11,Chapter 16,Establishment and Role of the Implementation and Operations Committee,"In the year prior to the expiry of the first Implementation Plan, the Implementation and Operations Committee will make recommendations to the Parties on:"
Anishinabek Nation Governance Agreement,2019,16.11(a),Chapter 16,Establishment and Role of the Implementation and Operations Committee,whether the activities set out in the Implementation Plan have been completed
Anishinabek Nation Governance Agreement,2019,16.11(b),Chapter 16,Establishment and Role of the Implementation and Operations Committee,whether the Implementation Plan should be extended
Anishinabek Nation Governance Agreement,2019,16.11(c),Chapter 16,Establishment and Role of the Implementation and Operations Committee,any on-going role for the Implementation and Operations Committee
Anishinabek Nation Governance Agreement,2019,17.1,Chapter 17,General,"In this Chapter, ""parties to the dispute"" means:"
Anishinabek Nation Governance Agreement,2019,17.1(a),Chapter 17,General,"1 or more First Nations and Canada
          or"
Anishinabek Nation Governance Agreement,2019,17.1(b),Chapter 17,General,"the Anishinabek Nation and Canada
          or"
Anishinabek Nation Governance Agreement,2019,17.1(c),Chapter 17,General,1 or more First Nations and the Anishinabek Nation and Canada
Anishinabek Nation Governance Agreement,2019,17.2,Chapter 17,General,"The Parties will use best efforts to prevent or minimize disputes in relation tothe interpretation, application or implementation of this Agreement, including disputes, which may affect the delivery of Federally Supported Programs and Services."
Anishinabek Nation Governance Agreement,2019,17.3,Chapter 17,General,"Where the best efforts to prevent a dispute are not successful, the parties to the dispute agree to:"
Anishinabek Nation Governance Agreement,2019,17.3(a),Chapter 17,General,identify and resolve the dispute as quickly and as cost-effectively as practicable
Anishinabek Nation Governance Agreement,2019,17.3(b),Chapter 17,General,participate in good faith in the dispute resolution processes set out in this Chapter
Anishinabek Nation Governance Agreement,2019,17.4,Chapter 17,General,"Except as provided for in this Agreement and prior to referring a dispute to a court, a dispute will progress through the following stages until resolved:"
Anishinabek Nation Governance Agreement,2019,17.4(a),Chapter 17,General,initial written notice of the matter in dispute pursuant to section 17.9 
Anishinabek Nation Governance Agreement,2019,17.4(b),Chapter 17,General,collaborative negotiations pursuant to section 17.10
Anishinabek Nation Governance Agreement,2019,17.4(c),Chapter 17,General,mediation pursuant to sections 17.11 to 17.14
Anishinabek Nation Governance Agreement,2019,17.4(d),Chapter 17,General,arbitration pursuant to sections 17.16 to 17.19
Anishinabek Nation Governance Agreement,2019,17.5,Chapter 17,General,"Where a dispute is resolved pursuant to this Chapter, the resolution will be:"
Anishinabek Nation Governance Agreement,2019,17.5(a),Chapter 17,General,in writing
Anishinabek Nation Governance Agreement,2019,17.5(b),Chapter 17,General,signed by authorized representatives of the parties to the dispute
Anishinabek Nation Governance Agreement,2019,17.5(c),Chapter 17,General,delivered to the parties to the dispute
Anishinabek Nation Governance Agreement,2019,17.5(d),Chapter 17,General,binding on the parties to the dispute
Anishinabek Nation Governance Agreement,2019,17.6,Chapter 17,General,"All communications or documents concerning a dispute will be ""without prejudice"" and the parties to the dispute will treat all communications or documents related to the dispute as confidential, unless otherwise agreed to in writing."
Anishinabek Nation Governance Agreement,2019,17.7,Chapter 17,General,"Where the parties to the dispute agree, a time frame set out in this Chapter may be amended."
Anishinabek Nation Governance Agreement,2019,17.8,Chapter 17,Roster of Mediators and Arbitrators,The Implementation and Operations Committee may develop and maintain a roster of qualified mediators and arbitrators.
Anishinabek Nation Governance Agreement,2019,17.9,Chapter 17,Notice,"Where a dispute has not been resolved informally, a party to the dispute may initiate dispute resolution by delivering a written notice of the dispute to the other parties to the dispute. Such notice will identify:"
Anishinabek Nation Governance Agreement,2019,17.9(a),Chapter 17,Notice,the nature of the dispute
Anishinabek Nation Governance Agreement,2019,17.9(b),Chapter 17,Notice,the alleged parties to the dispute
Anishinabek Nation Governance Agreement,2019,17.9(c),Chapter 17,Notice,the grounds
Anishinabek Nation Governance Agreement,2019,17.9(d),Chapter 17,Notice,information and documents relied upon
Anishinabek Nation Governance Agreement,2019,17.10,Chapter 17,Collaborative Negotiations,"Upon receipt of a notice delivered pursuant tosection 17.9, each party to the dispute agrees to:"
Anishinabek Nation Governance Agreement,2019,17.10(a),Chapter 17,Collaborative Negotiations,"within 5 days of receipt of the notice, appoint a senior official with the appropriate authority to respond, resolve and sign an agreement in resolution of the dispute"
Anishinabek Nation Governance Agreement,2019,17.10(b),Chapter 17,Collaborative Negotiations,"within 5 days of appointing the senior official, provide a written acknowledgment of the notice of dispute and identify the senior official"
Anishinabek Nation Governance Agreement,2019,17.10(c),Chapter 17,Collaborative Negotiations,"within 5 days of providing the written acknowledgement, provide such information and documents as may be legally disclosed to all parties of the dispute to enable a full examination of the dispute"
Anishinabek Nation Governance Agreement,2019,17.10(d),Chapter 17,Collaborative Negotiations,direct their senior officials to meet within 15 days of the written acknowledgement described in sub-section 17.10 (b) and attempt to resolve the dispute through collaborative negotiations
Anishinabek Nation Governance Agreement,2019,17.11,Chapter 17,Mediation,"If a dispute cannot be resolved by the senior officials through collaborative negotiations within 30 days, the parties to the dispute will jointly select a mediator from the roster provided for in section 17.8."
Anishinabek Nation Governance Agreement,2019,17.12,Chapter 17,Mediation,"If the parties to the dispute are unable to agree on a mediator from the roster within 10 days after the end of collaborative negotiations, the parties to the dispute will, within an additional 15 days, choose a person with the skills and abilities to mediate the dispute, with the assistance of a provincially recognized alternative dispute resolution body, if necessary."
Anishinabek Nation Governance Agreement,2019,17.13,Chapter 17,Mediation,"Within 15 days of a mediator being retained, the mediator will consult the parties to the dispute to arrange for the commencement of the mediation."
Anishinabek Nation Governance Agreement,2019,17.14,Chapter 17,Mediation,"Within 10 days of the conclusion of mediation, whether by way of a resolution of the dispute or otherwise, the mediator will submit a report to the parties to the dispute."
Anishinabek Nation Governance Agreement,2019,17.15,Chapter 17,Mediation,"If the parties to the dispute are unable to resolve the dispute within 60 days of the first mediation session, the parties to the dispute may agree to submit the dispute to arbitration."
Anishinabek Nation Governance Agreement,2019,17.16,Chapter 17,Arbitration,"Where the parties to the dispute agree to submit the dispute to arbitration, the parties to the dispute will jointly select an arbitrator from the roster provided for in section 17.8."
Anishinabek Nation Governance Agreement,2019,17.17,Chapter 17,Arbitration,"If the parties to the dispute are unable to agree on an arbitrator from the roster within 10 days after the end of mediation, the parties to the dispute will, within an additional 15 days, choose a person with the skills and abilities to arbitrate the dispute, with the assistance of a provincially recognized alternative dispute resolution body, if necessary."
Anishinabek Nation Governance Agreement,2019,17.18,Chapter 17,Arbitration,"The parties to the dispute may agree on the procedure to be followed in the arbitration. If the parties to the dispute are unable to agree on the procedure within 15 days of the appointment of the arbitrator, the arbitration will be conducted in accordance with the Ontario Arbitration Act, 1991."
Anishinabek Nation Governance Agreement,2019,17.19,Chapter 17,Arbitration,"Within 30 days of the conclusion of the arbitration hearing, the arbitrator will make a decision and provide a written copy of the decision to each party to the dispute."
Anishinabek Nation Governance Agreement,2019,17.20,Chapter 17,Arbitration,"A decision by an arbitrator will be binding on the parties to the dispute and will not be appealed in any court, except on a question of jurisdiction, on a question of law, on a question of fact, or on a question of mixed fact and law."
