agreement,year,provisionNum,topic,provisionText
Westbank First Nation Self Government Agreement,2003,269a,Part XXX - Dispute Resolution,"the Parties shall jointly select a mediator. If the Parties are unable to agree upon the choice of a mediator, then a mediator shall be chosen, upon application by the Parties, by the British Columbia Arbitration and Mediation Institute;"
Westbank First Nation Self Government Agreement,2003,269b,Part XXX - Dispute Resolution,the Parties agree to participate in good faith in the mediation process and to meet with the mediator as soon as possible; and
Westbank First Nation Self Government Agreement,2003,269c,Part XXX - Dispute Resolution,each Party shall bear its own costs of the mediation.
Westbank First Nation Self Government Agreement,2003,270,Part XXX - Dispute Resolution,"If the Parties are unable to resolve the dispute within 60 business days of the first meeting with the mediator, or within such time as the Parties may agree in writing, the Parties may agree to submit the dispute to arbitration, pursuant to this Agreement."
Westbank First Nation Self Government Agreement,2003,271,Part XXX - Dispute Resolution,"Where the Parties agree to submit the dispute to arbitration, the following rules shall apply:
      
the dispute shall be resolved by a single arbitrator if the Parties agree on one and, otherwise, by three arbitrators, one to be appointed by each Party and a third to be chosen by the first two named;
the Parties may agree on the procedure to be followed in the arbitration. If they cannot agree on this procedure within 15 business days of the appointment of an arbitrator or arbitrators, the procedure shall be determined by the arbitrator or arbitrators;
the arbitrator or arbitrators shall issue a written decision within 30 business days of the completion of the arbitration hearing and shall provide copies of the written decision to each Party; and
unless otherwise agreed or otherwise ordered by the arbitration decision, the costs of the arbitration shall be shared equally by the Parties.

"
Westbank First Nation Self Government Agreement,2003,271a,Part XXX - Dispute Resolution,"the dispute shall be resolved by a single arbitrator if the Parties agree on one and, otherwise, by three arbitrators, one to be appointed by each Party and a third to be chosen by the first two named;"
Westbank First Nation Self Government Agreement,2003,271b,Part XXX - Dispute Resolution,"the Parties may agree on the procedure to be followed in the arbitration. If they cannot agree on this procedure within 15 business days of the appointment of an arbitrator or arbitrators, the procedure shall be determined by the arbitrator or arbitrators;"
Westbank First Nation Self Government Agreement,2003,271c,Part XXX - Dispute Resolution,the arbitrator or arbitrators shall issue a written decision within 30 business days of the completion of the arbitration hearing and shall provide copies of the written decision to each Party; and
Westbank First Nation Self Government Agreement,2003,271d,Part XXX - Dispute Resolution,"unless otherwise agreed or otherwise ordered by the arbitration decision, the costs of the arbitration shall be shared equally by the Parties."
Westbank First Nation Self Government Agreement,2003,272,Part XXX - Dispute Resolution,"

The Parties agree that neither shall commence litigation until completion of the mediation process. In the event that the Parties have agreed to arbitration, neither Party may commence litigation until receipt of the arbitration decision.
Where litigation is to be commenced by a Party, it may only be done upon 20 business days written notice to the other Party.

"
Westbank First Nation Self Government Agreement,2003,272a,Part XXX - Dispute Resolution,"The Parties agree that neither shall commence litigation until completion of the mediation process. In the event that the Parties have agreed to arbitration, neither Party may commence litigation until receipt of the arbitration decision."
Westbank First Nation Self Government Agreement,2003,272b,Part XXX - Dispute Resolution,"Where litigation is to be commenced by a Party, it may only be done upon 20 business days written notice to the other Party."
Westbank First Nation Self Government Agreement,2003,273,Health,Paragraph 81(1)(a) of the Indian Act shall continue to apply.
Westbank First Nation Self Government Agreement,2003,274,Fisheries,Paragraph 81(1)(o) of the Indian Act R.S.C. 1985 in relation to fish shall continue to apply.
Westbank First Nation Self Government Agreement,2003,275,Westbank First Nation Property Taxation,"

Paragraphs 83(1)(a), (e), (e.1), (f), (g) and subsections 83(3), (4), (5), (6) of the Indian Act, shall continue to apply.
For greater certainty, the Westbank First Nation by-laws in relation to property taxation, enacted pursuant to section 83 of the Indian Act which are in force at the time of ratification of this Agreement, shall continue in force in accordance with the provisions of the Indian Act.
For greater certainty, interests in Westbank Lands are interests in lands as referred to in paragraph 83(1)(a) of the Indian Act.

"
Westbank First Nation Self Government Agreement,2003,275a,Westbank First Nation Property Taxation,"Paragraphs 83(1)(a), (e), (e.1), (f), (g) and subsections 83(3), (4), (5), (6) of the Indian Act, shall continue to apply."
Westbank First Nation Self Government Agreement,2003,275b,Westbank First Nation Property Taxation,"For greater certainty, the Westbank First Nation by-laws in relation to property taxation, enacted pursuant to section 83 of the Indian Act which are in force at the time of ratification of this Agreement, shall continue in force in accordance with the provisions of the Indian Act."
Westbank First Nation Self Government Agreement,2003,275c,Westbank First Nation Property Taxation,"For greater certainty, interests in Westbank Lands are interests in lands as referred to in paragraph 83(1)(a) of the Indian Act."
Westbank First Nation Self Government Agreement,2003,276,General Indian Act Provisions,"In addition to other provisions of this Agreement with respect to the application of the Indian Act, the following provisions of the Indian Act shall continue to apply:
        
definition of ""band"", for the purpose of application to other sections of the Indian Act shall continue to apply;
definition of ""reserve"", as set out in paragraph (a) only of the definition for ""reserve"";
section 3, sections 5 to 7 and the definition of ""Indian"" and ""Indian Register"";
section 29;
section 70, paragraphs 73(1)(f), (g) and (h), subsections 73(2) and 73(3);
sections 86 and 87 and subsection 90(1); and
sections 101 to 108.

"
Westbank First Nation Self Government Agreement,2003,276a,General Indian Act Provisions,"definition of ""band"", for the purpose of application to other sections of the Indian Act shall continue to apply;"
Westbank First Nation Self Government Agreement,2003,276b,General Indian Act Provisions,"definition of ""reserve"", as set out in paragraph (a) only of the definition for ""reserve"";"
Westbank First Nation Self Government Agreement,2003,276c,General Indian Act Provisions,"section 3, sections 5 to 7 and the definition of ""Indian"" and ""Indian Register"";"
Westbank First Nation Self Government Agreement,2003,276d,General Indian Act Provisions,section 29;
Westbank First Nation Self Government Agreement,2003,276e,General Indian Act Provisions,"section 70, paragraphs 73(1)(f), (g) and (h), subsections 73(2) and 73(3);"
Westbank First Nation Self Government Agreement,2003,276f,General Indian Act Provisions,sections 86 and 87 and subsection 90(1); and
Westbank First Nation Self Government Agreement,2003,276g,General Indian Act Provisions,sections 101 to 108.
Westbank First Nation Self Government Agreement,2003,277,General Indian Act Provisions,"Unless otherwise provided by this Agreement or Westbank Law, section 89 of the Indian Act shall continue to apply."
Westbank First Nation Self Government Agreement,2003,278,General Indian Act Provisions,"For those provisions of the Indian Act which continue to apply in accordance with this Agreement, section 88 of the Indian Act shall also continue to apply."
Westbank First Nation Self Government Agreement,2003,279,General Indian Act Provisions,"Where by-law provisions under section 81 of the Indian Act continue to apply, paragraphs 81(1)(q) and (r), section 82 and section 86 of the Indian Act also continue to apply."
Westbank First Nation Self Government Agreement,2003,280,General Indian Act Provisions,"Where pursuant to this Agreement the Indian Act continues to apply:
        
reference to ""Band"" in the Indian Act shall mean Westbank First Nation; and
reference to ""council of the band"" in the Indian Act shall mean Council.

"
Westbank First Nation Self Government Agreement,2003,280a,General Indian Act Provisions,"reference to ""Band"" in the Indian Act shall mean Westbank First Nation; and"
Westbank First Nation Self Government Agreement,2003,280b,General Indian Act Provisions,"reference to ""council of the band"" in the Indian Act shall mean Council."
Westbank First Nation Self Government Agreement,2003,281,Part XXXII - Ratification,Initialling of this Agreement by the negotiators for Westbank First Nation and Canada signifies that they shall seek ratification.
Westbank First Nation Self Government Agreement,2003,282,Part XXXII - Ratification,"Ratification of this Agreement by Westbank First Nation requires that at least 50 percent plus one (50% + 1) of all Eligible Voters, as that term is defined in Schedule A to this Agreement, participate in the ratification by casting a vote and that at least fifty percent plus one (50% + 1) of those voting approve the Agreement."
Westbank First Nation Self Government Agreement,2003,283,Part XXXII - Ratification,"Ratification of this Agreement by the Parties in accordance with this Part and Schedule A is a condition precedent to the validity of this Agreement and, unless so ratified, this Agreement has no force or effect."
Westbank First Nation Self Government Agreement,2003,284,Part XXXII - Ratification,Westbank First Nation shall seek ratification of this Agreement by the process set out in Schedule A.
Westbank First Nation Self Government Agreement,2003,285,Part XXXII - Ratification,"Ratification of this Agreement by Canada requires:
      
that this Agreement be signed by a Minister of the Crown authorized by the Governor-in-Council; and
the enactment of federal legislation giving effect to this Agreement.

"
Westbank First Nation Self Government Agreement,2003,285a,Part XXXII - Ratification,that this Agreement be signed by a Minister of the Crown authorized by the Governor-in-Council; and
Westbank First Nation Self Government Agreement,2003,285b,Part XXXII - Ratification,the enactment of federal legislation giving effect to this Agreement.
Westbank First Nation Self Government Agreement,2003,286,Review,"Unless the Parties otherwise agree, the Parties shall review this Agreement within five years of the ratification by Westbank First Nation to consider the following:
        
whether this Agreement has been implemented in accordance with the implementation plan;
whether any transfer of programs, responsibilities and resources pursuant to this Agreement has been successfully implemented;
the effectiveness of this Agreement to implement the inherent right of self-government compared to other self-government agreements in British Columbia;
the effectiveness of this Agreement to incorporate implementation of the financial transfer agreements compared to other self-government agreements in British Columbia;
in consultation with the province, progress made in treaty-making and its relationship with this Agreement; and
whether this Agreement should be amended to reflect mutually agreed upon conclusions.

"
Westbank First Nation Self Government Agreement,2003,286a,Review,whether this Agreement has been implemented in accordance with the implementation plan;
Westbank First Nation Self Government Agreement,2003,286b,Review,"whether any transfer of programs, responsibilities and resources pursuant to this Agreement has been successfully implemented;"
Westbank First Nation Self Government Agreement,2003,286c,Review,the effectiveness of this Agreement to implement the inherent right of self-government compared to other self-government agreements in British Columbia;
Westbank First Nation Self Government Agreement,2003,286d,Review,the effectiveness of this Agreement to incorporate implementation of the financial transfer agreements compared to other self-government agreements in British Columbia;
Westbank First Nation Self Government Agreement,2003,286e,Review,"in consultation with the province, progress made in treaty-making and its relationship with this Agreement; and"
Westbank First Nation Self Government Agreement,2003,286f,Review,whether this Agreement should be amended to reflect mutually agreed upon conclusions.
Westbank First Nation Self Government Agreement,2003,287,Review,The Parties agree to address issues arising out of section 286 with a view to resolution.
Westbank First Nation Self Government Agreement,2003,288,Westbank Internal Transfer of Rights and Interests,"For greater certainty, upon the Effective Date, all the rights, titles, interests, assets, obligations and liabilities of the Band, thereafter known as the Westbank First Nation, shall continue to be vested in Westbank First Nation."
Westbank First Nation Self Government Agreement,2003,289,Professions and Trades,"

Subject to sections 175 and 191, federal and provincial laws apply in respect of the accreditation and certification of professions and trades, including education professionals.
In the event of a conflict between federal and provincial laws in relation to accreditation, certification or professional conduct of professions and trades and Westbank Law enacted in accordance with any of the provisions of the Agreement, the federal or provincial law shall prevail to the extent of the conflict.

"
Westbank First Nation Self Government Agreement,2003,289a,Professions and Trades,"Subject to sections 175 and 191, federal and provincial laws apply in respect of the accreditation and certification of professions and trades, including education professionals."
Westbank First Nation Self Government Agreement,2003,289b,Professions and Trades,"In the event of a conflict between federal and provincial laws in relation to accreditation, certification or professional conduct of professions and trades and Westbank Law enacted in accordance with any of the provisions of the Agreement, the federal or provincial law shall prevail to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,290,Reference to Legislation,"Citation of legislation refers to legislation as amended from time to time:
        
except where a specific date is indicated; and
for greater certainty, reference to the Constitution Act, 1982 includes the 1983 amendments and any further amendments.

"
Westbank First Nation Self Government Agreement,2003,290a,Reference to Legislation,except where a specific date is indicated; and
Westbank First Nation Self Government Agreement,2003,290b,Reference to Legislation,"for greater certainty, reference to the Constitution Act, 1982 includes the 1983 amendments and any further amendments."
Westbank First Nation Self Government Agreement,2003,291,Canadian Human Rights Act,"Nothing in this Agreement limits the operation of the Canadian Human Rights Act in respect of the Westbank First Nation and Westbank Lands and Members. The interpretation and application of the Canadian Human Rights Act in respect of Westbank First Nation and Westbank Lands and Members shall take into account:
        
the nature and purpose of this Agreement; and
the entitlement of Westbank First Nation to provide programs and services either exclusively or on a preferential basis to Members, where justifiable; and
the entitlement of Westbank First Nation to give preference to its Members in hiring employees and contractors for Westbank First Nation operations, where justifiable.

"
Westbank First Nation Self Government Agreement,2003,291a,Canadian Human Rights Act,the nature and purpose of this Agreement; and
Westbank First Nation Self Government Agreement,2003,291b,Canadian Human Rights Act,"the entitlement of Westbank First Nation to provide programs and services either exclusively or on a preferential basis to Members, where justifiable; and"
Westbank First Nation Self Government Agreement,2003,291c,Canadian Human Rights Act,"the entitlement of Westbank First Nation to give preference to its Members in hiring employees and contractors for Westbank First Nation operations, where justifiable."
Westbank First Nation Self Government Agreement,2003,292,Freedom of Information and Privacy,"Canada will present, in the Legislation, amendments to the Access to Information Act and the Privacy Act to protect from disclosure information provided in confidence by the Westbank First Nation as if it were information provided to Canada by another government in Canada."
Westbank First Nation Self Government Agreement,2003,293,Freedom of Information and Privacy,"Canada will present, in the Legislation, amendments to the Privacy Act to allow Westbank First Nation access to information necessary for Westbank First Nation to exercise its jurisdictions under this Agreement."
Westbank First Nation Self Government Agreement,2003,294,Freedom of Information and Privacy,"The Parties may enter into agreements in respect of any one or more of the collection, protection, retention, use, disclosure and confidentiality of personal, general or other information."
Westbank First Nation Self Government Agreement,2003,295,Freedom of Information and Privacy,Canada may provide information to Westbank First Nation in confidence if Westbank First Nation has made a law or has entered into an agreement with Canada under which the confidentiality of the information will be protected.
Westbank First Nation Self Government Agreement,2003,296,Freedom of Information and Privacy,"Notwithstanding any other provision of this Agreement:
        
Canada is not required to disclose any information that it is required to withhold under any federal law;
if federal legislation allows the disclosure of certain information only if specified conditions for disclosure are satisfied, Canada is not required to disclose that information unless those conditions are satisfied; and
the Parties are not required to disclose any information that may be withheld under a privilege at law or under sections 37 to 39 of the Canada Evidence Act.

"
Westbank First Nation Self Government Agreement,2003,296a,Freedom of Information and Privacy,Canada is not required to disclose any information that it is required to withhold under any federal law;
Westbank First Nation Self Government Agreement,2003,296b,Freedom of Information and Privacy,"if federal legislation allows the disclosure of certain information only if specified conditions for disclosure are satisfied, Canada is not required to disclose that information unless those conditions are satisfied; and"
Westbank First Nation Self Government Agreement,2003,296c,Freedom of Information and Privacy,the Parties are not required to disclose any information that may be withheld under a privilege at law or under sections 37 to 39 of the Canada Evidence Act.
Westbank First Nation Self Government Agreement,2003,297,Liability,"

Westbank First Nation is not liable in respect of anything done or omitted to be done by Her Majesty in Right of Canada or any person or body authorized by Her Majesty in the exercise of any federal rights, powers or responsibilities arising from applicable federal law which:
            
are in relation to the same subject matters set out in this Agreement and for which there has been no corresponding exercise of jurisdiction by Westbank First Nation at the time of the act or omission; or
occurred prior to the Effective Date


Her Majesty in Right of Canada is not liable in respect of anything done or omitted to be done by Westbank First Nation or any person or body authorized by Westbank First Nation:
            
in relation to Westbank Lands that occurred after the Effective Date; or
in the exercise of any rights, powers or responsibilities arising from Westbank Law.



"
Westbank First Nation Self Government Agreement,2003,297a,Liability,"Westbank First Nation is not liable in respect of anything done or omitted to be done by Her Majesty in Right of Canada or any person or body authorized by Her Majesty in the exercise of any federal rights, powers or responsibilities arising from applicable federal law which:
            
are in relation to the same subject matters set out in this Agreement and for which there has been no corresponding exercise of jurisdiction by Westbank First Nation at the time of the act or omission; or
occurred prior to the Effective Date

"
Westbank First Nation Self Government Agreement,2003,297ai,Liability,are in relation to the same subject matters set out in this Agreement and for which there has been no corresponding exercise of jurisdiction by Westbank First Nation at the time of the act or omission; or
Westbank First Nation Self Government Agreement,2003,297aii,Liability,occurred prior to the Effective Date
Westbank First Nation Self Government Agreement,2003,297b,Liability,"Her Majesty in Right of Canada is not liable in respect of anything done or omitted to be done by Westbank First Nation or any person or body authorized by Westbank First Nation:
            
in relation to Westbank Lands that occurred after the Effective Date; or
in the exercise of any rights, powers or responsibilities arising from Westbank Law.

"
Westbank First Nation Self Government Agreement,2003,297bi,Liability,in relation to Westbank Lands that occurred after the Effective Date; or
Westbank First Nation Self Government Agreement,2003,297bii,Liability,"in the exercise of any rights, powers or responsibilities arising from Westbank Law."
Westbank First Nation Self Government Agreement,2003,298,Liability,"The terms of this Agreement do not constitute nor shall they be interpreted as constituting a waiver by Westbank First Nation in regard to any liabilities, acts or omissions of Canada."
Westbank First Nation Self Government Agreement,2003,299,Amendment,This Agreement may be amended where consent of each Party is obtained. Westbank First Nation's consent to any amendment shall be obtained in accordance with any referendum procedures of the Westbank First Nation and any procedures for ratification referred to in section 284. Canada's consent to any amendment shall be by way of Order-in-Council.
Westbank First Nation Self Government Agreement,2003,300,Entire Agreement,"This Agreement is the entire agreement between the Parties in respect of the subject matter of this Agreement and, except as set out in this Agreement, there is no representation, warranty, collateral agreement, condition, right, or obligation affecting this Agreement."
Westbank First Nation Self Government Agreement,2003,301,Entire Agreement,The preamble and schedule to the Agreement form part of the Agreement.
Westbank First Nation Self Government Agreement,2003,302,Entire Agreement,"The preamble, the several Parts and the schedule of the Agreement shall be read together and interpreted as one agreement."
Westbank First Nation Self Government Agreement,2003,303,Interpretation,"303. There is no presumption that doubtful expressions, terms or provisions in this Agreement are to be resolved in favour of any particular Party."
Westbank First Nation Self Government Agreement,2003,304,Interpretation,"In this Agreement:
        
unless it is otherwise clear from the context, the use of the word ""including"" means ""including, but not limited to"", and the use of the word ""includes"" means ""includes, but is not limited to"";
unless it is otherwise clear from the context, a reference to a ""Part"", ""section"", ""subsection"", ""Schedule"", or ""Appendix"" means a Part, section, subsection, schedule, or appendix, respectively, of this Agreement;
headings and subheadings are for convenience only, do not form a part of this Agreement and in no way define, limit, alter or enlarge the scope or meaning of any provision of this Agreement; and
unless it is otherwise clear from the context, the use of the singular includes the plural and the use of the plural includes the singular.

"
Westbank First Nation Self Government Agreement,2003,304a,Interpretation,"unless it is otherwise clear from the context, the use of the word ""including"" means ""including, but not limited to"", and the use of the word ""includes"" means ""includes, but is not limited to"";"
Westbank First Nation Self Government Agreement,2003,304b,Interpretation,"unless it is otherwise clear from the context, a reference to a ""Part"", ""section"", ""subsection"", ""Schedule"", or ""Appendix"" means a Part, section, subsection, schedule, or appendix, respectively, of this Agreement;"
Westbank First Nation Self Government Agreement,2003,304c,Interpretation,"headings and subheadings are for convenience only, do not form a part of this Agreement and in no way define, limit, alter or enlarge the scope or meaning of any provision of this Agreement; and"
Westbank First Nation Self Government Agreement,2003,304d,Interpretation,"unless it is otherwise clear from the context, the use of the singular includes the plural and the use of the plural includes the singular."
Westbank First Nation Self Government Agreement,2003,305,Notice,"In sections 306 to 311 ""communication"" includes a notice, document, request, approval, authorization or consent."
Westbank First Nation Self Government Agreement,2003,306,Notice,"Unless otherwise set out in this Agreement, a communication between the Parties under this Agreement must be:
        
delivered personally or by courier;
transmitted by fax; or
mailed by prepaid registered post in Canada.

"
Westbank First Nation Self Government Agreement,2003,306a,Notice,delivered personally or by courier;
Westbank First Nation Self Government Agreement,2003,306b,Notice,transmitted by fax; or
Westbank First Nation Self Government Agreement,2003,306c,Notice,mailed by prepaid registered post in Canada.
Westbank First Nation Self Government Agreement,2003,307,Notice,"A communication shall be considered to have been given, made or delivered, and received:
        
if delivered personally or by a courier, at the start of business on the next business day after the business day on which it was received by the addressee or a responsible representative of the addressee;
if transmitted by fax and the sender receives confirmation of the transmission, at the start of business on the business day following the day on which it was transmitted; or
if mailed by prepaid registered post in Canada, when the postal receipt is acknowledged by the addressee.

"
Westbank First Nation Self Government Agreement,2003,307a,Notice,"if delivered personally or by a courier, at the start of business on the next business day after the business day on which it was received by the addressee or a responsible representative of the addressee;"
Westbank First Nation Self Government Agreement,2003,307b,Notice,"if transmitted by fax and the sender receives confirmation of the transmission, at the start of business on the business day following the day on which it was transmitted; or"
Westbank First Nation Self Government Agreement,2003,307c,Notice,"if mailed by prepaid registered post in Canada, when the postal receipt is acknowledged by the addressee."
Westbank First Nation Self Government Agreement,2003,308,Notice,"The Parties may agree to give, make or deliver a communication by means other than those provided in section 306."
Westbank First Nation Self Government Agreement,2003,309,Notice,"The Parties will provide to each other addresses for delivery of communications under this Agreement and, subject to section 311, will deliver a communication to the address provided by each other Party."
Westbank First Nation Self Government Agreement,2003,310,Notice,A Party may change its address or fax number by giving notice of the change to the other Party.
Westbank First Nation Self Government Agreement,2003,311,Notice,"If no other address for delivery of a particular communication has been provided by a Party, a communication will be delivered, mailed to the address or transmitted to the fax number of the intended recipient as set out below:"
Westbank First Nation Self Government Agreement,2003,0,Notice,For:
Westbank First Nation Self Government Agreement,2003,0,Notice,Canada
Westbank First Nation Self Government Agreement,2003,0,Notice,Attention:
Westbank First Nation Self Government Agreement,2003,0,Notice,"Minister of Indian Affairs and Northern Development
          10 Wellington Street
          Gatineau, Quebec
          K1A 0H4"
Westbank First Nation Self Government Agreement,2003,0,Notice,Fax Number:
Westbank First Nation Self Government Agreement,2003,0,Notice,(819) 953-4941
Westbank First Nation Self Government Agreement,2003,0,Notice,For:
Westbank First Nation Self Government Agreement,2003,0,Notice,Westbank First Nation
Westbank First Nation Self Government Agreement,2003,0,Notice,Attention:
Westbank First Nation Self Government Agreement,2003,0,Notice,"Chief and Council
          301-515 Highway 97 South
          Kelowna, British Columbia
          V1Z 3J2"
Westbank First Nation Self Government Agreement,2003,0,Notice,Fax Number:
Westbank First Nation Self Government Agreement,2003,0,Notice,(250) 769-4377
Westbank First Nation Self Government Agreement,2003,0,Notice,"Signed in Westbank, British Columbia this ______ Day of __________________, 2003."
Westbank First Nation Self Government Agreement,2003,0,Notice,Chief Robert Louie
Westbank First Nation Self Government Agreement,2003,0,Notice,Witness
Westbank First Nation Self Government Agreement,2003,0,Notice,Councillor Clarence Clough
Westbank First Nation Self Government Agreement,2003,0,Notice,Witness
Westbank First Nation Self Government Agreement,2003,0,Notice,Councillor Michael Werstuik
Westbank First Nation Self Government Agreement,2003,0,Notice,Witness
Westbank First Nation Self Government Agreement,2003,0,Notice,Councillor Rafael DeGuevara
Westbank First Nation Self Government Agreement,2003,0,Notice,Witness
Westbank First Nation Self Government Agreement,2003,0,Notice,Councillor Larry Derrickson
Westbank First Nation Self Government Agreement,2003,0,Notice,Witness
Westbank First Nation Self Government Agreement,2003,0,Notice,"The Honourable Robert D. Nault
          Minister of Indian Affairs and Northern Development"
Westbank First Nation Self Government Agreement,2003,0,Notice,"The Honourable Senator D. Ross Fitzpatrick
          Senator for the Okanagan- Similkameen, British Columbia"
Westbank First Nation Self Government Agreement,2003,1.1,1.0 Definitions,1.1 In this schedule the following definitions will apply in addition to the definitions for the Agreement:
Westbank First Nation Self Government Agreement,2003,0,1.0 Definitions,"""Band Member"" means a person whose name appears on the Band Membership List or who is entitled to have his or her name appear on the Band Membership List;"
Westbank First Nation Self Government Agreement,2003,0,1.0 Definitions,"""Band Membership List"" means the band membership list for Westbank First Nation as maintained by Canada;"
Westbank First Nation Self Government Agreement,2003,0,1.0 Definitions,"""Eligible Voter"" means a person whose name appears on the Official Voters List of the Westbank First Nation;"
Westbank First Nation Self Government Agreement,2003,0,1.0 Definitions,"""Official Voters List"" means the official voters list prepared by the Ratification Committee pursuant to section 4.0;"
Westbank First Nation Self Government Agreement,2003,0,1.0 Definitions,"""Ratification Committee"" means the Ratification Committee established pursuant to section 3.0;"
Westbank First Nation Self Government Agreement,2003,0,1.0 Definitions,"""Ratification Vote"" means a referendum by Eligible Voters to formally approve or disapprove the Agreement;"
Westbank First Nation Self Government Agreement,2003,2.1,2.0 General,2.1 Ratification of the Agreement by Westbank First Nation in accordance with this Schedule shall be considered ratification by all persons eligible to be Band Members of Westbank First Nation.
Westbank First Nation Self Government Agreement,2003,2.2,2.0 General,2.2 The Agreement shall be ratified by Westbank First Nation before being considered for ratification by Canada.
Westbank First Nation Self Government Agreement,2003,2.3,2.0 General,2.3 Where there is a reference in this Schedule to a period of time after or before a specified day the period does not include the specified day.
Westbank First Nation Self Government Agreement,2003,2.4,2.0 General,2.4 Canada shall pay the approved costs of the Westbank First Nation ratification process.
Westbank First Nation Self Government Agreement,2003,2.5,2.0 General,"2.5 After ratification of the Agreement by Westbank First Nation but prior to submission of this Agreement for ratification by Canada, the negotiator, on behalf of Canada, and the Council, on behalf of Westbank First Nation, may agree to minor amendments to the specific provisions of this Agreement."
Westbank First Nation Self Government Agreement,2003,3.1,3.0 Ratification Committee,3.1 A Ratification Committee shall be established with responsibility to prepare the Official Voters List and to conduct the Ratification Vote in accordance with the provisions of this Schedule.
Westbank First Nation Self Government Agreement,2003,3.2,3.0 Ratification Committee,"3.2 The Ratification Committee shall consist of one representative of Westbank First Nation as designated by Council, one representative of Canada as designated by the Minister of Indian Affairs and Northern Development and a third person designated jointly by Council and the Minister of Indian Affairs and Northern Development."
Westbank First Nation Self Government Agreement,2003,3.3,3.0 Ratification Committee,"3.3 Following discussions with Westbank First Nation, the Ratification Committee shall prepare a budget for the Westbank First Nation ratification process subject to review and approval by Canada."
Westbank First Nation Self Government Agreement,2003,3.4,3.0 Ratification Committee,3.4 One of the designated representatives of the Ratification Committee shall explain the mode of voting to an Eligible Voter when requested to do so by the Eligible Voter.
Westbank First Nation Self Government Agreement,2003,3.5,3.0 Ratification Committee,"3.5 In instances where an Eligible Voter requests assistance because he or she is unable to responsibly fill out the ballot, one of the designated representatives of the Ratification Committee shall assist the Eligible Voter by marking his or her ballot in the manner directed by the Eligible Voter and shall place such ballot in the ballot box."
Westbank First Nation Self Government Agreement,2003,4.1,4.0 Official Voters List,"4.1 At least 30 days prior to the first date set for voting, the Ratification Committee shall prepare and post a list which shall be comprised of all persons whose names appear on the Band Membership List, and who will be, as of the last date of the vote, at least 18 years of age."
Westbank First Nation Self Government Agreement,2003,4.2,4.0 Official Voters List,4.2 The voters list prepared pursuant to this section shall constitute the Official Voters List for purposes of the Ratification Vote.
Westbank First Nation Self Government Agreement,2003,4.3,4.0 Official Voters List,"4.3 The Ratification Committee shall post the Official Voters List in the administration office of Westbank First Nation, the Regional Office of the Department of Indian Affairs and Northern Development and, as determined by the Ratification Committee, in other prominent places."
Westbank First Nation Self Government Agreement,2003,4.4,4.0 Official Voters List,4.4 Any Band Member may apply to the Ratification Committee within 10 days of the posting of the Official Voters List to have the list revised on the grounds that:
Westbank First Nation Self Government Agreement,2003,4.4a,4.0 Official Voters List,the name of a Band Member has been omitted;
Westbank First Nation Self Government Agreement,2003,4.4b,4.0 Official Voters List,the name of a Band Member is incorrectly set out; or
Westbank First Nation Self Government Agreement,2003,4.4c,4.0 Official Voters List,the name of a person not entitled to vote is included.
Westbank First Nation Self Government Agreement,2003,4.5,4.0 Official Voters List,"4.5 Where the Ratification Committee is satisfied that a revision to the Official Voters List is necessary, the Ratification Committee shall make the revision and the revision shall be final and shall be added to the posted Official Voters List."
Westbank First Nation Self Government Agreement,2003,4.6,4.0 Official Voters List,4.6 The Ratification Committee will immediately advise the Parties of the name and reason for the Band Member being deleted or not being added to the Official Voter List.
Westbank First Nation Self Government Agreement,2003,4.7,4.0 Official Voters List,4.7 Only persons who are on the Official Voters List shall be entitled to vote at the Ratification Vote.
Westbank First Nation Self Government Agreement,2003,5.1,5.0 Information Campaign,5.1 The Ratification Committee shall take all reasonable steps necessary to ensure that Eligible Voters have a reasonable opportunity to learn about the ratification process and the substance of the Agreement.
Westbank First Nation Self Government Agreement,2003,5.2,5.0 Information Campaign,"5.2 Only material submitted by the Ratification Committee to, and approved by, the Parties shall be made available or distributed to Eligible Voters by the Ratification Committee pursuant to subsection 5.1. Material submitted by the Ratification Committee to a Party shall be considered approved by that Party unless the Ratification Committee receives written notice otherwise within 15 calendar days of the material being received by that Party."
Westbank First Nation Self Government Agreement,2003,5.3,5.0 Information Campaign,"5.3 The Ratification Committee shall hold at least one information meeting at Westbank First Nation no earlier than 10 days and no later than 21 days after posting the notice of the Ratification Vote. The Ratification Committee may hold further information meetings as, when, and where it may determine."
Westbank First Nation Self Government Agreement,2003,6.1,6.0 Notification of Ratification Vote,6.1 The date or dates for the Ratification Vote shall be set by resolution of Council of Westbank First Nation and they shall advise the Ratification Committee in writing of the date or dates at least 35 days before the first date of the vote.
Westbank First Nation Self Government Agreement,2003,6.2,6.0 Notification of Ratification Vote,6.2 The Ratification Committee shall post a notice of the Ratification Vote in the locations where the Official Voters List was posted pursuant to subsection 4.3.
Westbank First Nation Self Government Agreement,2003,6.3,6.0 Notification of Ratification Vote,6.3 The notice of the Ratification Vote shall include the following information:
Westbank First Nation Self Government Agreement,2003,6.3a,6.0 Notification of Ratification Vote,"the date(s), time(s) and location(s) of the Ratification Vote;"
Westbank First Nation Self Government Agreement,2003,6.3b,6.0 Notification of Ratification Vote,"the date(s), time(s) and location(s) of any advance vote held in accordance with subsection 7.2; and"
